着順,枠番,馬番,馬名,年齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重（増減）,is_top3,距離,種類,天候,馬場
6.0,4,6,ララエキリーブル,牡3,57.0,古川吉,1:47.8,4,8,19.1,40.0,4-4-5-5,栗東坂口,434(-6),0,1700,ダート,晴,良
7.0,1,1,サーフギャラクシー,牡3,54.0,▲上里,1:48.2,2.1/2,13,192.1,39.5,10-10-12-11,美浦松山,464(-4),0,1700,ダート,晴,良
8.0,3,4,ブルームワルツ,牝3,51.0,★小林美,1:48.2,クビ,9,33.2,40.5,4-4-3-3,美浦稲垣,428(+10),0,1700,ダート,晴,良
9.0,5,8,マイネルラカイユ,牡3,55.0,△長浜,1:48.4,1.1/2,11,90.8,39.7,10-12-12-11,美浦天間,496(0),0,1700,ダート,晴,良
10.0,7,11,ニホンピロカミーノ,牡3,54.0,▲鷲頭,1:48.6,1.1/4,14,523.0,39.8,14-14-14-11,栗東安達,472(-4),0,1700,ダート,晴,良
11.0,6,10,タイセイアビリティ,牡3,57.0,斎藤,1:48.6,ハナ,7,18.1,41.1,2-2-2-2,栗東小林,468(-12),0,1700,ダート,晴,良
12.0,7,12,キタノチェンジ,牡3,54.0,▲川端,1:48.8,1.1/4,5,13.6,41.2,2-2-3-3,栗東羽月,444(-2),0,1700,ダート,晴,良
13.0,2,2,シティオブロンドン,牡3,57.0,川又,1:49.4,3.1/2,10,65.9,41.3,7-7-7-7,栗東吉村,518(-2),0,1700,ダート,晴,良
14.0,5,7,バルジール,牡3,57.0,佐々木,1:51.6,大,4,9.2,43.4,7-7-9-14,美浦萩原,478(-2),0,1700,ダート,晴,良
1.0,8,11,トーアジョウトウ,牡3,54.0,▲舟山,0:58.6,,3,4.6,35.6,1-1,美浦村田,496(+1),1,1000,ダート,晴,良
2.0,4,4,アスゴッド,牡3,54.0,▲古川奈,0:58.6,クビ,1,2.2,35.2,4-2,栗東矢作,504(-6),1,1000,ダート,晴,良
3.0,5,6,バースフラワー,牝3,51.0,★小林美,0:59.5,5,4,12.7,36.2,3-4,美浦小手川,446(+16),1,1000,ダート,晴,良
4.0,6,7,メイショウユウモウ,セ3,57.0,小沢,0:59.6,1,5,15.7,36.4,2-2,栗東西園正,438(-2),0,1000,ダート,晴,良
5.0,7,10,ダブルシルバー,牡3,57.0,松若,0:59.9,1.1/2,7,18.4,36.0,6-5,栗東小椋,462(0),0,1000,ダート,晴,良
6.0,6,8,ヒロスズラン,牝3,52.0,▲柴田裕,1:00.3,2.1/2,9,41.5,36.6,5-5,栗東角田,456(+2),0,1000,ダート,晴,良
7.0,1,1,セイウンヤタガラス,牡3,55.0,◇今村,1:00.6,1.1/2,8,38.0,36.8,6-5,美浦堀内,420(-8),0,1000,ダート,晴,良
8.0,2,2,カイトリヒト,牡3,54.0,▲和田陽,1:00.6,クビ,6,15.8,36.7,6-8,美浦武市,496(-4),0,1000,ダート,晴,良
9.0,7,9,サスペンスクィーン,牝3,55.0,丹内,1:00.6,クビ,10,67.5,36.2,10-8,美浦和田雄,450(-2),0,1000,ダート,晴,良
10.0,5,5,ベルトネ,牝3,55.0,古川吉,1:00.7,1/2,2,3.9,36.5,9-10,美浦牧,488(+8),0,1000,ダート,晴,良
11.0,8,12,ファリア,牡3,57.0,斎藤,1:00.7,アタマ,11,80.3,35.4,11-11,美浦土田,444(-2),0,1000,ダート,晴,良
,3,3,アイルクラウン,セ3,55.0,△長浜,,,12,169.1,,,美浦田島,454(-10),0,1000,ダート,晴,良
1.0,8,9,リギーロ,牡3,57.0,佐々木,2:37.3,,4,7.6,35.3,9-8-2-1,美浦栗田,474(+2),1,2600,芝,晴,良
2.0,4,4,アスクデッドヒート,牡3,54.0,▲古川奈,2:38.2,5,1,2.7,36.0,2-2-3-2,栗東矢作,476(+8),1,2600,芝,晴,良
3.0,6,6,ドラギニャン,牡3,57.0,丹内,2:38.4,1.1/4,3,5.4,35.9,10-9-8-3,栗東河嶋,406(-2),1,2600,芝,晴,良
4.0,1,1,ブライトメール,牡3,57.0,吉田隼,2:38.4,ハナ,6,9.5,36.2,4-4-3-3,美浦伊藤大,440(-10),0,2600,芝,晴,良
5.0,3,3,シャインフリーリー,牡3,57.0,黛,2:38.6,1,5,8.9,36.2,5-5-6-6,美浦矢嶋,476(+2),0,2600,芝,晴,良
6.0,8,10,アレグリーニ,牡3,57.0,斎藤,2:39.0,2.1/2,7,17.4,36.2,7-9-9-6,栗東牧浦,458(+6),0,2600,芝,晴,良
7.0,7,7,ヨヒーン,牝3,55.0,小沢,2:39.8,5,8,22.7,37.5,2-2-6-9,栗東杉山晴,462(+4),0,2600,芝,晴,良
8.0,5,5,オールニッポン,牝3,52.0,▲舟山,2:40.6,5,9,45.9,38.6,1-1-1-3,美浦上原佑,428(+2),0,2600,芝,晴,良
9.0,7,8,ホウオウチェスター,牡3,57.0,岩田康,2:41.1,3,2,4.4,38.9,7-7-3-6,栗東安田,450(-8),0,2600,芝,晴,良
10.0,2,2,メアリーバローズ,牝3,52.0,▲森田,2:41.9,5,10,220.1,38.4,6-6-10-10,栗東寺島,482(-4),0,2600,芝,晴,良
1.0,3,3,ルージュサウダージ,牝2,55.0,小沢,1:08.4,,2,2.8,34.3,4-4,栗東松永幹,462(0),1,1200,芝,晴,良
2.0,2,2,アニマレイ,牡2,55.0,佐々木,1:08.6,1.1/2,1,2.1,35.1,2-2,栗東須貝,468(0),1,1200,芝,晴,良
3.0,8,9,ハルヒメ,牝2,51.0,★小林美,1:08.7,クビ,4,8.9,35.3,1-1,美浦矢嶋,402(0),1,1200,芝,晴,良
4.0,6,6,マーゴットミスト,牡2,52.0,▲鷲頭,1:08.9,1.1/2,5,15.5,35.2,3-3,栗東杉山佳,512(0),0,1200,芝,晴,良
5.0,8,8,ヘクセンハウス,牝2,55.0,丹内,1:09.6,4,3,5.3,35.6,4-4,栗東吉田,402(0),0,1200,芝,晴,良
6.0,5,5,アパタイトテソーロ,牝2,55.0,中井,1:10.0,2.1/2,7,56.0,35.7,6-6,美浦畠山,398(0),0,1200,芝,晴,良
7.0,1,1,ラシッド,牡2,53.0,△長浜,1:10.3,1.3/4,8,70.9,34.7,7-7,美浦杉浦,480(0),0,1200,芝,晴,良
8.0,4,4,ルーセントムーン,牡2,55.0,斎藤,1:10.8,3,6,44.1,34.9,8-7,栗東高橋一,460(0),0,1200,芝,晴,良
9.0,7,7,マジックショー,牡2,52.0,▲川端,1:14.3,大,9,149.5,37.1,9-9,美浦奥平,428(0),0,1200,芝,晴,良
1.0,7,11,レクスノヴァス,牡3,57.0,岩田康,1:59.6,,1,1.4,34.9,7-7-7-5,栗東上村,492(+6),1,2000,芝,晴,良
2.0,6,8,ピティロディア,牡3,54.0,▲上里,1:59.8,1.1/4,4,16.7,35.1,7-7-7-6,美浦西田,450(-6),1,2000,芝,晴,良
3.0,5,7,レッドヴァリアート,牡3,57.0,佐々木,1:59.8,クビ,2,5.7,35.4,5-4-4-2,栗東加藤公,444(-2),1,2000,芝,晴,良
4.0,7,10,ラマヌジャン,牡3,57.0,浜中,1:59.9,クビ,5,17.1,35.6,3-3-2-1,栗東宮地,490(-2),0,2000,芝,晴,良
5.0,8,13,ペールノエル,牡3,57.0,丹内,2:00.2,2,3,11.2,35.7,3-4-4-2,栗東西村,454(+2),0,2000,芝,晴,良
6.0,2,2,メテオレーナ,牝3,53.0,△長浜,2:00.3,クビ,7,24.5,35.4,9-9-9-10,栗東中村,422(+4),0,2000,芝,晴,良
7.0,8,12,ヴォルヴァ,牝3,55.0,吉田隼,2:00.8,3,6,20.0,36.0,9-9-9-7,美浦尾形,408(-4),0,2000,芝,晴,良
8.0,5,6,ウィスパーボイス,牡3,54.0,▲森田,2:01.1,2,10,81.0,36.0,9-9-11-11,栗東千田,486(+6),0,2000,芝,晴,良
9.0,3,3,フランクテソーロ,牡3,57.0,中井,2:01.3,1.1/4,12,266.0,36.9,5-4-4-7,美浦畠山,484(+6),0,2000,芝,晴,良
10.0,6,9,フィエールガール,牝3,55.0,斎藤,2:01.5,1.1/4,8,32.2,37.3,2-2-2-2,美浦土田,454(0),0,2000,芝,晴,良
11.0,1,1,デルマイオ,牡3,54.0,▲鷲頭,2:02.1,4,11,216.8,37.0,12-12-11-12,栗東畑端,472(+4),0,2000,芝,晴,良
12.0,4,5,エアザキントス,牡3,56.0,☆松本,2:04.7,大,9,61.4,40.5,1-1-1-7,栗東新谷,468(+10),0,2000,芝,晴,良
,4,4,アルファシリウス,牡3,54.0,▲古川奈,,,,,,,栗東矢作,458(+2),0,2000,芝,晴,良
1.0,5,5,クーデール,牝3,50.0,▲鷲頭,0:58.3,,1,2.3,34.9,1-1,栗東坂口,438(0),1,1000,ダート,曇,良
2.0,6,6,ミライハーモニー,牝4,54.0,◇今村,0:58.5,1.1/4,3,5.4,35.0,2-2,栗東飯田,414(-2),1,1000,ダート,曇,良
3.0,2,2,オンマガトオル,牝6,56.0,岩田康,0:58.8,1.3/4,4,8.0,34.5,8-8,美浦土田,526(-2),1,1000,ダート,曇,良
4.0,7,7,キャリーグレイス,牝3,53.0,川又,0:58.9,1/2,2,5.2,35.3,2-3,栗東寺島,450(+14),0,1000,ダート,曇,良
5.0,1,1,サベージラヴ,牝4,56.0,佐々木,0:59.1,1,5,8.7,35.4,4-4,美浦伊藤圭,466(+22),0,1000,ダート,曇,良
6.0,4,4,オカメノコイ,牝3,50.0,★小林美,0:59.2,3/4,7,12.0,34.9,8-9,美浦小笠,458(-2),0,1000,ダート,曇,良
7.0,8,9,レモンシフォン,牝4,56.0,黛,0:59.5,2,9,122.6,35.6,7-7,美浦尾関,504(-8),0,1000,ダート,曇,良
8.0,8,8,サザンレイク,牝5,54.0,△長浜,0:59.6,アタマ,6,9.5,35.8,4-4,美浦根本,488(-2),0,1000,ダート,曇,良
9.0,3,3,ゲッティン,牝5,56.0,丹内,0:59.9,1.3/4,8,57.3,36.1,4-4,美浦加藤征,494(-12),0,1000,ダート,曇,良
1.0,3,3,シアター,牝4,52.0,★小林美,1:07.6,,4,7.5,34.5,1-1,栗東茶木,450(+10),1,1200,芝,曇,良
2.0,8,13,アジュマン,牡3,55.0,佐々木,1:07.8,1.1/4,3,5.0,34.0,8-4,栗東石坂,486(+10),1,1200,芝,曇,良
3.0,4,4,クインズスピカ,牝4,53.0,▲舟山,1:07.9,3/4,9,28.4,34.4,3-7,美浦村田,472(-4),1,1200,芝,曇,良
4.0,1,1,ソアラ,牝5,53.0,▲橋木,1:08.0,3/4,12,84.5,34.5,3-2,栗東高橋康,466(-12),0,1200,芝,曇,良
5.0,6,9,ペルフェツィオーネ,牡4,58.0,斎藤,1:08.1,クビ,11,47.3,33.8,11-13,栗東杉山佳,454(-2),0,1200,芝,曇,良
6.0,2,2,ナムラトロム,牡3,55.0,吉田隼,1:08.1,クビ,5,9.9,34.3,8-7,美浦石栗,450(-6),0,1200,芝,曇,良
7.0,5,7,ザングウィル,牡5,58.0,浜中,1:08.3,1.1/4,8,28.2,34.3,10-10,栗東佐藤悠,508(+4),0,1200,芝,曇,良
8.0,7,11,パッシングシャワー,牡4,58.0,岩田康,1:08.3,ハナ,1,3.0,34.1,11-10,栗東安田,510(-12),0,1200,芝,曇,良
9.0,7,10,デアデルマーレ,牝5,54.0,△長浜,1:08.4,3/4,10,28.9,34.2,11-10,栗東坂口,474(-6),0,1200,芝,曇,良
10.0,5,6,クリノハレルヤ,牝4,53.0,▲和田陽,1:08.9,3,2,4.1,35.2,7-9,栗東武英,480(+2),0,1200,芝,曇,良
11.0,8,12,ムチャスグラシアス,牝4,56.0,丹内,1:09.2,2,6,16.4,35.7,3-4,美浦菊川,438(+14),0,1200,芝,曇,良
12.0,6,8,タミゼ,牝4,56.0,荻野琢,1:09.5,1.3/4,13,159.8,36.1,3-4,栗東平田,488(+8),0,1200,芝,曇,良
13.0,4,5,ランスオブサウンド,牝5,56.0,小沢,1:11.5,大,7,23.2,38.2,2-2,栗東奥村豊,462(+10),0,1200,芝,曇,良
1.0,1,1,マルカオペラ,牝4,56.0,小沢,1:46.6,,4,6.6,35.1,3-2-4-2,栗東浜田,480(0),1,1800,芝,曇,良
2.0,2,2,イリスレーン,牝5,56.0,長浜,1:46.8,1.1/4,5,9.4,35.6,1-1-1-1,栗東清水久,486(+8),1,1800,芝,曇,良
3.0,3,3,クモヒトツナイ,牡3,55.0,松岡,1:46.8,クビ,1,3.2,35.0,5-6-9-5,美浦堀内,472(-2),1,1800,芝,曇,良
4.0,4,4,ウィズマスタング,牡3,55.0,斎藤,1:47.1,1.1/2,10,28.8,34.9,7-10-12-10,栗東西園翔,442(-6),0,1800,芝,曇,良
5.0,5,7,ゴーゴータカシ,牡3,55.0,岩田康,1:47.1,クビ,7,17.6,34.9,7-9-12-13,美浦武井,486(+2),0,1800,芝,曇,良
6.0,8,13,マイバラード,牡5,58.0,中井,1:47.3,1.1/4,13,115.6,35.8,11-10-4-5,美浦松永康,476(0),0,1800,芝,曇,良
7.0,4,5,ウインシャーガス,牝3,53.0,佐々木,1:47.4,1/2,3,5.9,35.6,3-5-9-10,栗東杉山晴,472(+4),0,1800,芝,曇,良
8.0,7,11,プレミアシップ,牡3,55.0,吉田隼,1:47.5,1/2,6,13.9,36.1,12-13-2-3,栗東吉岡,510(+16),0,1800,芝,曇,良
9.0,5,6,シンゼンカガ,牡3,55.0,黛,1:47.6,1/2,12,113.4,36.0,5-2-8-7,栗東荒川,440(-6),0,1800,芝,曇,良
10.0,6,9,ヴィーナスバブル,牝3,53.0,松若,1:47.6,ハナ,11,58.4,35.7,7-6-9-10,栗東東田,432(+20),0,1800,芝,曇,良
11.0,7,10,ゲンジ,牡3,55.0,丹内,1:47.8,1.1/2,2,4.1,36.5,7-6-2-3,美浦尾形,426(+10),0,1800,芝,曇,良
12.0,8,12,キタノクニカラ,牝3,53.0,川端,1:48.2,2.1/2,8,24.0,36.7,12-10-4-7,美浦小島,388(+8),0,1800,芝,曇,良
13.0,6,8,ルージュミレネール,牝3,53.0,浜中,1:48.2,クビ,9,24.3,36.7,2-2-4-7,美浦斎藤誠,440(+2),0,1800,芝,曇,良
1.0,6,10,タマモプルメリア,牝4,53.0,小沢,1:45.4,,7,13.7,37.1,3-4-2-2,栗東大橋,450(-4),1,1700,ダート,曇,良
2.0,3,3,スピーディブレイク,牡5,55.0,古川吉,1:45.5,1/2,10,22.5,37.1,14-14-4-2,美浦村田,454(-4),1,1700,ダート,曇,良
3.0,2,2,サパテアール,セ6,56.0,丹内,1:45.8,1.3/4,2,5.6,37.1,5-6-7-7,美浦畠山,520(0),1,1700,ダート,曇,良
4.0,5,8,タイセイミッション,セ4,54.0,黛,1:45.8,アタマ,8,16.5,37.4,9-8-4-2,美浦伊藤圭,528(+10),0,1700,ダート,曇,良
5.0,7,11,リアド,牡6,56.0,岩田康,1:45.9,1/2,3,6.1,37.5,7-6-4-6,栗東小椋,492(+10),0,1700,ダート,曇,良
6.0,5,7,ヒルノデプラーツ,牡6,55.0,松若,1:46.1,1.1/4,11,27.0,37.0,13-12-10-9,栗東北出,496(-2),0,1700,ダート,曇,良
7.0,1,1,アンブロジアーナ,牝6,53.0,松岡,1:46.1,アタマ,12,28.5,37.1,7-8-8-9,美浦上原博,428(-8),0,1700,ダート,曇,良
8.0,7,12,クロドラバール,セ4,56.0,浜中,1:46.2,1/2,1,4.1,38.5,2-2-1-1,栗東杉山晴,516(-6),0,1700,ダート,曇,良
9.0,6,9,デフィニティーボ,牡4,54.0,佐々木,1:46.3,クビ,6,11.6,37.4,11-11-8-8,美浦上原佑,476(-14),0,1700,ダート,曇,良
10.0,4,5,ナチュラルリバー,牡5,55.0,吉田隼,1:46.5,1.1/2,4,7.5,37.4,9-8-10-9,栗東宮地,480(+6),0,1700,ダート,曇,良
11.0,8,14,クォーツァイト,牝4,52.0,斎藤,1:46.5,アタマ,5,10.6,38.3,1-1-2-2,美浦斎藤誠,472(+8),0,1700,ダート,曇,良
12.0,8,13,ファイントパーズ,牝4,52.0,小林美,1:46.6,クビ,9,16.8,37.5,3-3-10-12,美浦鈴木伸,478(+10),0,1700,ダート,曇,良
13.0,3,4,ウォーターハウス,セ5,54.0,鷲頭,1:46.6,ハナ,13,35.5,37.2,12-12-13-12,栗東井上,472(-7),0,1700,ダート,曇,良
14.0,4,6,スカンジナビア,牝6,53.0,酒井,1:49.6,大,14,48.6,39.9,5-4-14-14,栗東安達,488(+4),0,1700,ダート,曇,良
1.0,4,5,ドゥアムール,牝3,53.0,丹内,1:07.5,,1,1.7,34.3,1-1,栗東中竹,480(+6),1,1200,芝,曇,良
2.0,2,2,ゴキゲンサン,牝5,56.0,岩田康,1:07.8,1.3/4,5,14.8,33.5,9-8,美浦伊藤大,504(+4),1,1200,芝,曇,良
3.0,3,3,ハートホイップ,牝6,56.0,黛,1:07.8,クビ,12,74.1,34.3,4-3,美浦蛯名利,488(-6),1,1200,芝,曇,良
4.0,5,8,ニジュウダンサー,牝5,56.0,浜中,1:07.9,1,2,7.4,33.9,7-7,美浦尾関,468(-2),0,1200,芝,曇,良
5.0,8,14,タイキヴァンクール,牡4,58.0,古川吉,1:08.1,1.1/4,3,7.4,34.0,8-8,栗東中尾,524(+6),0,1200,芝,曇,良
6.0,8,13,トウカイエルデ,牡4,58.0,斎藤,1:08.1,クビ,7,17.8,34.5,4-5,栗東茶木,456(+4),0,1200,芝,曇,良
7.0,6,10,パレフォーコン,牡6,58.0,酒井,1:08.1,ハナ,13,156.1,34.4,6-6,栗東前川,458(+14),0,1200,芝,曇,良
8.0,1,1,スーパーマン,牡5,58.0,長浜,1:08.2,クビ,10,38.2,33.9,9-10,美浦岩戸,492(0),0,1200,芝,曇,良
9.0,7,11,ビッグドリーム,牡4,58.0,小沢,1:08.3,1/2,9,29.6,34.9,2-3,栗東西園正,532(+4),0,1200,芝,曇,良
10.0,4,6,ディージェーサン,牝6,56.0,松岡,1:08.4,1/2,14,188.2,33.6,13-11,美浦堀内,438(-10),0,1200,芝,曇,良
11.0,3,4,スイミーユニバンス,牝5,56.0,松若,1:08.5,1,8,18.6,33.6,14-13,栗東平田,440(+16),0,1200,芝,曇,良
12.0,6,9,アイノセンシ,牡5,58.0,佐々木,1:08.7,1.1/4,4,13.7,35.4,2-2,美浦牧,512(+4),0,1200,芝,曇,良
13.0,5,7,アムールリーベ,牝4,56.0,荻野琢,1:08.9,3/4,6,15.9,34.3,12-13,栗東宮地,504(0),0,1200,芝,曇,良
14.0,7,12,フミサウンド,牡5,58.0,吉田隼,1:09.5,3.1/2,11,54.1,35.2,9-11,美浦鹿戸,448(+2),0,1200,芝,曇,良
1.0,7,9,グレイテストソング,牡3,55.0,佐々木,1:45.4,,1,3.0,37.4,5-4-5-4,美浦小笠,430(+2),1,1700,ダート,曇,良
2.0,7,8,ドゥラリス,牝3,53.0,吉田隼,1:45.6,1.1/4,3,5.1,37.8,3-3-2-1,栗東吉岡,512(+10),1,1700,ダート,曇,良
3.0,3,3,グレイスフルマーチ,牡3,55.0,丹内,1:46.4,5,7,18.4,38.1,7-6-8-6,栗東中村,454(-2),1,1700,ダート,曇,良
4.0,5,5,コッレヴェッキオ,牡4,58.0,岩田康,1:46.7,1.3/4,6,13.5,38.8,10-9-3-2,美浦高橋文,482(+8),0,1700,ダート,曇,良
5.0,8,10,ショウナンアトレ,牡3,52.0,▲和田陽,1:46.8,1/2,8,58.2,38.9,7-8-3-2,栗東梅田,468(+2),0,1700,ダート,曇,良
6.0,6,7,トモジャザーン,牡4,58.0,古川吉,1:47.0,3/4,2,3.7,38.9,6-6-5-7,栗東大根田,504(0),0,1700,ダート,曇,良
7.0,8,11,ブルーゴールド,牡5,56.0,△長浜,1:47.3,2,9,79.0,38.7,9-9-10-8,美浦根本,530(+12),0,1700,ダート,曇,良
8.0,2,2,デルマムーン,牡3,55.0,浜中,1:47.4,1/2,5,8.3,39.0,3-4-8-8,美浦鹿戸,524(+4),0,1700,ダート,曇,良
9.0,6,6,マーベリックシチー,牡4,55.0,▲柴田裕,1:47.7,1.3/4,11,141.5,39.9,2-2-1-4,栗東岡田,466(+6),0,1700,ダート,曇,良
10.0,4,4,ボエーム,牡4,55.0,▲上里,1:48.8,7,10,104.5,40.7,1-1-5-8,美浦石栗,442(+4),0,1700,ダート,曇,良
,1,1,モーメントキャッチ,牡5,58.0,原田和,,,4,5.8,,,美浦松山,526(0),0,1700,ダート,曇,良
