着順,枠番,馬番,馬名,年齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重（増減）,is_top3,距離,種類,天候,馬場
1.0,5,10,メリーサウンド,牝3,55.0,小沢,1:37.8,,9,41.1,38.4,1-1,美浦小笠,448(-4),1,1600,ダート,晴,良
2.0,8,16,センジュコスモス,牝3,55.0,内田博,1:38.2,2,6,9.2,38.6,2-2,美浦南田,460(-2),1,1600,ダート,晴,良
3.0,1,2,アイスリーディング,牝3,55.0,田辺,1:38.3,1,7,14.6,37.7,9-9,美浦小笠,434(-6),1,1600,ダート,晴,良
4.0,4,8,スカイリスト,牝3,55.0,吉田豊,1:38.4,クビ,12,171.7,37.4,12-12,美浦小野,464(+6),0,1600,ダート,晴,良
5.0,7,13,ミヤグリフォン,牝3,55.0,菊沢,1:38.4,クビ,2,4.1,38.8,2-2,美浦千葉,466(-2),0,1600,ダート,晴,良
6.0,8,15,モリノアミーゴ,牝3,55.0,津村,1:38.6,1,3,6.2,38.5,6-6,美浦鈴木伸,466(0),0,1600,ダート,晴,良
7.0,3,5,アルマヴィーナス,牝3,54.0,☆横山琉,1:38.6,ハナ,10,114.2,37.8,11-10,美浦中舘,460(+4),0,1600,ダート,晴,良
8.0,7,14,イルジーリオ,牝3,52.0,▲石神道,1:38.6,クビ,8,19.8,38.1,8-7,美浦林,438(+8),0,1600,ダート,晴,良
9.0,2,3,チハヤフル,牝3,55.0,大野,1:38.7,3/4,5,8.7,37.6,13-12,美浦高柳瑞,474(+4),0,1600,ダート,晴,良
10.0,4,7,デルマエアロール,牝3,55.0,石橋脩,1:38.8,1/2,4,7.5,38.9,4-4,美浦大和田,458(-4),0,1600,ダート,晴,良
11.0,6,12,サクラカゼ,牝3,52.0,▲佐藤,1:39.0,3/4,13,197.1,37.8,16-14,美浦堀内,452(-8),0,1600,ダート,晴,良
12.0,1,1,ミズイロ,牝3,55.0,丸田,1:39.3,2,15,233.7,38.9,7-7,美浦高橋文,434(0),0,1600,ダート,晴,良
13.0,2,4,ハコダテサンバ,牝3,55.0,石川,1:39.3,アタマ,11,154.3,38.1,13-14,美浦相沢,462(-2),0,1600,ダート,晴,良
14.0,5,9,キタノルシール,牝3,52.0,▲石田,1:39.8,2.1/2,16,265.7,38.6,15-14,美浦小西,454(+6),0,1600,ダート,晴,良
15.0,6,11,アビッサルスター,牝3,55.0,レーン,1:40.1,1.3/4,1,3.2,40.3,4-4,美浦堀,430(-2),0,1600,ダート,晴,良
16.0,3,6,ニシノクレシダ,牝3,55.0,江田照,1:40.4,2,14,223.1,39.6,9-10,美浦栗田,448(-4),0,1600,ダート,晴,良
1.0,8,16,サクラパステル,牝3,55.0,丸山,1:25.6,,4,8.0,36.0,1-1,美浦田島,470(-6),1,1400,ダート,晴,良
2.0,1,2,ガンバレベアー,牝3,55.0,内田博,1:26.1,3,1,3.5,35.5,12-11,美浦千葉,474(-4),1,1400,ダート,晴,良
3.0,1,1,ウインレアリゼ,牝3,52.0,▲石神道,1:26.2,1,8,14.2,35.9,10-7,美浦小手川,472(+8),1,1400,ダート,晴,良
4.0,7,14,キタノショウリュウ,牡3,57.0,野中,1:26.3,クビ,10,69.2,36.5,2-2,美浦伊藤伸,482(-8),0,1400,ダート,晴,良
5.0,8,15,プロピエダッド,牝3,55.0,丸田,1:26.3,クビ,11,91.6,36.4,5-5,美浦武藤,474(0),0,1400,ダート,晴,良
6.0,7,13,ペイシャブギー,牝3,55.0,菊沢,1:26.3,クビ,9,25.1,36.5,2-2,美浦本間,424(-4),0,1400,ダート,晴,良
7.0,5,9,アシャカルーク,牡3,57.0,横山典,1:26.5,1,5,8.5,36.4,5-6,美浦鈴木伸,442(-4),0,1400,ダート,晴,良
8.0,2,3,アンエクスプロード,牡3,57.0,三浦,1:26.5,クビ,7,9.4,35.6,14-14,美浦池上,506(+4),0,1400,ダート,晴,良
9.0,4,7,ルージュアマリア,牝3,55.0,菅原明,1:26.7,1,6,9.3,36.4,8-7,美浦黒岩,396(-4),0,1400,ダート,晴,良
10.0,3,5,メイユウ,牡3,57.0,石川,1:26.7,クビ,2,4.9,36.9,2-2,美浦蛯名正,468(0),0,1400,ダート,晴,良
11.0,5,10,シャインシュシュ,牝3,55.0,石橋脩,1:26.9,1,13,104.0,36.2,12-13,美浦小野,476(-2),0,1400,ダート,晴,良
12.0,6,12,クリプトス,牡3,57.0,戸崎圭,1:27.0,1/2,3,6.7,36.7,8-7,美浦和田勇,482(-2),0,1400,ダート,晴,良
13.0,2,4,アンファンテリブル,牝3,52.0,▲遠藤,1:27.2,1.1/2,16,468.2,36.3,14-14,美浦堀内,458(-4),0,1400,ダート,晴,良
14.0,4,8,セットオンユー,牝3,54.0,☆横山琉,1:28.2,6,12,96.1,37.3,16-14,美浦蛯名正,398(0),0,1400,ダート,晴,良
15.0,3,6,ヤンキーパンチ,セ3,54.0,▲石田,1:28.7,3,15,257.1,38.4,5-7,美浦蛯名利,400(-2),0,1400,ダート,晴,良
16.0,6,11,ブリリアントフレア,牝3,51.0,★谷原,1:30.2,9,14,229.0,39.7,10-11,美浦松山,470(-4),0,1400,ダート,晴,良
1.0,5,10,カフェロワドール,牡3,57.0,横山典,1:37.7,,1,2.0,36.6,3-3,美浦嘉藤,488(-6),1,1600,ダート,晴,良
2.0,7,13,ソナタン,牡3,57.0,ルメー,1:37.8,3/4,2,4.9,36.6,3-3,美浦和田勇,464(-6),1,1600,ダート,晴,良
3.0,7,14,コンヴァージョン,牡3,57.0,大野,1:38.4,3.1/2,6,16.7,37.0,6-6,美浦上原博,458(-4),1,1600,ダート,晴,良
4.0,4,8,コーシューパンジャ,牡3,57.0,戸崎圭,1:38.6,1.1/4,5,11.3,36.5,16-14,美浦勢司,488(0),0,1600,ダート,晴,良
5.0,1,2,スターエンブレム,牡3,57.0,菅原明,1:38.6,クビ,4,7.5,37.7,2-2,美浦林,482(+14),0,1600,ダート,晴,良
6.0,6,12,オオタチ,牡3,57.0,田辺,1:38.7,クビ,3,5.8,36.5,14-14,美浦久保田,452(+2),0,1600,ダート,晴,良
7.0,6,11,アドベントシーズン,牡3,57.0,小沢,1:38.8,1/2,9,107.7,37.1,9-9,美浦畠山,434(-8),0,1600,ダート,晴,良
8.0,4,7,ノブダブルホワイト,牡3,57.0,木幡育,1:39.2,2.1/2,15,350.7,37.5,9-9,美浦松永康,434(-4),0,1600,ダート,晴,良
9.0,1,1,ココリハクタク,牡3,54.0,▲石神道,1:39.2,クビ,16,383.4,38.0,3-3,美浦古賀,458(0),0,1600,ダート,晴,良
10.0,2,3,ジーティーレグルス,牡3,57.0,丸田,1:39.2,ハナ,11,151.3,39.5,1-1,美浦栗田,466(0),0,1600,ダート,晴,良
11.0,2,4,インティパイロ,牝3,54.0,☆横山琉,1:39.4,1,10,135.4,37.4,12-12,美浦小島,470(0),0,1600,ダート,晴,良
12.0,8,16,ミンナデガンバル,牡3,54.0,▲水沼,1:39.5,アタマ,8,39.4,37.7,11-9,美浦西田,494(+2),0,1600,ダート,晴,良
13.0,5,9,アンダーザブリッジ,セ3,57.0,荻野極,1:39.5,アタマ,12,182.5,38.0,6-6,美浦尾関,440(0),0,1600,ダート,晴,良
14.0,3,6,グールマン,牡3,57.0,津村,1:41.3,大,7,20.1,39.4,12-12,美浦池上,538(+6),0,1600,ダート,晴,良
15.0,8,15,キャレ,牝3,55.0,内田博,1:41.4,1,13,297.7,39.3,14-14,美浦辻,426(-14),0,1600,ダート,晴,良
16.0,3,5,マサユメ,セ3,57.0,石橋脩,1:42.6,7,14,309.8,41.2,6-6,美浦小野,452(-6),0,1600,ダート,晴,良
1.0,7,13,ジャサルディア,牝3,55.0,ルメー,1:33.1,,1,1.9,35.1,2-2,美浦萩原,468(-4),1,1600,芝,晴,良
2.0,3,6,フィーユチャン,牝3,55.0,三浦,1:33.4,1.3/4,5,12.9,34.9,5-5,美浦斎藤誠,446(+2),1,1600,芝,晴,良
3.0,3,5,エンゲルシュピール,牝3,55.0,田辺,1:33.7,1.1/2,6,18.2,34.9,8-8,美浦田村,458(+2),1,1600,芝,晴,良
4.0,7,14,ノーブルライナー,牡3,57.0,川田,1:33.9,1.1/4,3,6.2,35.6,3-3,美浦中川,488(+4),0,1600,芝,晴,良
5.0,5,9,ポタリング,セ3,57.0,江田照,1:33.9,クビ,12,121.8,35.7,3-3,美浦武藤,430(0),0,1600,芝,晴,良
6.0,6,12,テンドリームガール,牝3,55.0,津村,1:34.0,1/2,10,46.5,35.0,11-10,美浦矢野,410(-4),0,1600,芝,晴,良
7.0,5,10,スターリーナイト,牝3,55.0,レーン,1:34.0,クビ,2,5.3,35.4,5-5,美浦蛯名正,436(+10),0,1600,芝,晴,良
8.0,1,1,ソランチャン,牝3,55.0,丸田,1:34.1,アタマ,11,76.7,35.1,11-10,美浦小手川,438(+8),0,1600,芝,晴,良
9.0,8,16,タイキブライトン,牡3,57.0,内田博,1:34.1,クビ,9,31.8,35.3,9-8,美浦萱野,458(0),0,1600,芝,晴,良
10.0,4,7,コスタヴェルデ,牝3,55.0,荻野極,1:35.1,6,14,173.9,35.0,15-15,美浦鹿戸,382(0),0,1600,芝,晴,良
11.0,8,15,マイネルゲミュート,牡3,54.0,▲石神道,1:35.4,1.1/2,13,137.4,36.3,9-10,美浦清水英,436(+10),0,1600,芝,晴,良
12.0,2,4,ガジュノリホワイト,牡3,57.0,ディー,1:35.8,2,4,10.8,37.1,5-7,美浦尾形,456(-4),0,1600,芝,晴,良
13.0,1,2,ユキノホワイト,牝3,55.0,石橋脩,1:35.8,ハナ,16,422.8,35.9,14-14,美浦小野,418(+8),0,1600,芝,晴,良
14.0,2,3,ラムコーク,牝3,55.0,戸崎圭,1:36.7,5,7,27.9,37.2,11-13,美浦田中博,418(+4),0,1600,芝,晴,良
15.0,6,11,テンフレッシュ,牝3,55.0,菅原明,1:37.2,3.1/2,8,28.0,39.2,1-1,美浦田村,466(-2),0,1600,芝,晴,良
16.0,4,8,ロジアンドモルタル,牡3,57.0,嶋田,1:38.8,10,15,197.8,38.5,15-16,美浦大竹,480(-2),0,1600,芝,晴,良
1.0,3,3,モノポリオ,牡2,55.0,ルメー,1:47.8,,1,1.6,34.0,4-5-5,美浦森一,472(0),1,1800,芝,晴,良
2.0,2,2,ブラックハヤテ,牡2,52.0,▲石神道,1:48.2,2.1/2,9,146.1,35.1,1-1-1,美浦蛯名利,440(0),1,1800,芝,晴,良
3.0,6,7,シーズザスローン,牡2,55.0,戸崎圭,1:48.3,クビ,4,9.5,34.3,6-6-6,栗東松永幹,468(0),1,1800,芝,晴,良
4.0,7,10,ワンダフルデイズ,牡2,55.0,津村,1:48.5,1.1/2,5,14.4,35.3,2-2-2,栗東高橋忠,492(0),0,1800,芝,晴,良
5.0,8,12,グランセレスト,牡2,55.0,三浦,1:48.7,1.1/4,6,17.8,35.2,4-3-3,美浦竹内,510(0),0,1800,芝,晴,良
6.0,1,1,マサッチェハマー,牡2,55.0,ディー,1:48.8,クビ,8,52.6,35.3,3-3-3,美浦伊藤大,484(0),0,1800,芝,晴,良
7.0,5,5,ダノンオブアイデア,牡2,55.0,レーン,1:48.9,3/4,3,7.1,34.9,6-6-6,栗東藤原,498(0),0,1800,芝,晴,良
8.0,4,4,アトモス,牡2,55.0,横山典,1:50.1,7,7,18.9,34.8,11-11-10,栗東角田,464(0),0,1800,芝,晴,良
9.0,7,9,チャリングクロス,牡2,55.0,川田,1:50.1,クビ,2,5.3,34.8,10-10-10,美浦奥村武,468(0),0,1800,芝,晴,良
10.0,8,11,モンサンジャスミン,牝2,55.0,木幡巧,1:50.9,5,11,237.7,36.7,9-8-8,美浦牧,380(0),0,1800,芝,晴,良
11.0,6,8,レイランディ,牡2,55.0,内田博,1:51.2,1.1/2,12,258.6,36.1,8-9-9,美浦古賀,460(0),0,1800,芝,晴,良
12.0,5,6,ロジキセキ,牡2,55.0,大野,1:52.2,6,10,206.0,35.9,11-12-12,美浦新開,480(0),0,1800,芝,晴,良
1.0,4,8,ペルセア,牝2,55.0,ルメー,1:25.1,,3,5.2,36.3,1-1,美浦武井,502(0),1,1400,ダート,晴,良
2.0,7,13,アルカディアカフェ,牡2,55.0,レーン,1:25.2,クビ,1,1.9,36.1,3-2,美浦堀,452(0),1,1400,ダート,晴,良
3.0,4,7,ドナシェーン,牝2,55.0,菅原明,1:26.2,6,5,19.2,36.5,9-9,美浦栗田,442(0),1,1400,ダート,晴,良
4.0,2,4,ワンモメンタム,牡2,55.0,川田,1:26.6,2.1/2,2,4.3,37.2,6-6,美浦萩原,488(0),0,1400,ダート,晴,良
5.0,6,12,リアライズタキオン,牡2,55.0,石川,1:27.3,4,4,8.2,37.9,6-6,美浦手塚久,462(0),0,1400,ダート,晴,良
6.0,3,5,ハイライトニング,牡2,55.0,大野,1:27.5,1.1/2,11,142.7,36.1,16-16,美浦嘉藤,474(0),0,1400,ダート,晴,良
7.0,7,14,ケナゲ,牝2,52.0,▲石神道,1:27.8,1.3/4,15,290.3,37.0,15-15,美浦和田雄,448(0),0,1400,ダート,晴,良
8.0,8,16,ニシノランペイジ,牡2,55.0,内田博,1:27.8,ハナ,9,51.7,37.9,10-10,美浦松山,460(0),0,1400,ダート,晴,良
9.0,6,11,ピコオーバル,牡2,55.0,津村,1:27.9,1/2,7,38.3,37.3,12-13,栗東秋山,500(0),0,1400,ダート,晴,良
10.0,8,15,リワードシュテルン,牝2,55.0,横山典,1:27.9,アタマ,12,183.2,37.6,12-11,美浦村田,482(0),0,1400,ダート,晴,良
11.0,2,3,ポセイドンテソーロ,牡2,55.0,木幡巧,1:28.2,2,6,25.6,39.0,5-5,美浦牧,440(0),0,1400,ダート,晴,良
12.0,1,2,セイウンレガーメ,牝2,55.0,丸山,1:28.6,2.1/2,10,121.6,39.5,3-2,美浦田島,430(0),0,1400,ダート,晴,良
13.0,3,6,スレドナゴラ,牝2,55.0,丸田,1:28.8,1,8,50.7,39.3,6-8,美浦田中勝,448(0),0,1400,ダート,晴,良
14.0,5,10,サンクスアミリオン,牝2,55.0,江田照,1:29.1,2,13,194.3,40.1,2-2,美浦金成,488(0),0,1400,ダート,晴,良
15.0,1,1,イーガービーバー,牡2,55.0,荻野極,1:29.2,1/2,14,278.3,38.9,11-11,美浦和田郎,452(0),0,1400,ダート,晴,良
16.0,5,9,ソークール,牡2,55.0,小林脩,1:29.4,1,16,344.1,38.9,12-13,美浦佐藤吉,466(0),0,1400,ダート,晴,良
1.0,2,3,シルフレイ,牝3,55.0,レーン,1:18.0,,1,1.7,36.1,4-3,美浦千葉,420(-4),1,1300,ダート,晴,良
2.0,4,8,エテオクロス,牡3,54.0,▲石田,1:18.2,1.1/2,5,15.2,36.2,4-5,美浦新開,516(-2),1,1300,ダート,晴,良
3.0,5,10,ピーターライズ,牡3,57.0,川田,1:18.2,ハナ,3,7.2,36.1,4-5,美浦伊藤圭,488(-14),1,1300,ダート,晴,良
4.0,2,4,ルックアトミー,牝3,55.0,菊沢,1:18.4,1.1/4,4,10.7,36.8,1-1,美浦菊沢,488(-6),0,1300,ダート,晴,良
5.0,7,13,アイドル,牝3,55.0,津村,1:18.7,1.3/4,2,4.9,37.0,2-2,美浦上原佑,494(0),0,1300,ダート,晴,良
6.0,8,15,タブロー,牝3,55.0,荻野極,1:19.7,6,6,15.3,37.8,2-3,美浦矢野,458(-4),0,1300,ダート,晴,良
7.0,6,12,アイアンオバーカム,牝3,55.0,丸田,1:19.8,1/2,10,86.9,37.2,8-8,美浦南田,450(+2),0,1300,ダート,晴,良
8.0,3,6,ムーンナイト,牡3,57.0,木幡巧,1:19.9,クビ,7,35.9,37.1,9-10,美浦黒岩,528(-16),0,1300,ダート,晴,良
9.0,6,11,ニジノカナタニ,牝3,55.0,内田博,1:20.1,1.1/2,11,97.9,37.3,9-10,美浦中川,472(+8),0,1300,ダート,晴,良
10.0,4,7,ブルームソング,牝3,55.0,吉田豊,1:20.2,クビ,9,63.2,37.2,12-12,美浦高橋文,512(-4),0,1300,ダート,晴,良
11.0,3,5,ハクシンダンス,牝3,52.0,▲遠藤,1:20.5,1.3/4,16,406.0,37.1,13-13,美浦伊藤伸,466(+6),0,1300,ダート,晴,良
12.0,7,14,サラサエンペラー,牡3,57.0,江田照,1:20.5,クビ,8,43.8,38.2,7-7,美浦村田,470(0),0,1300,ダート,晴,良
13.0,1,2,ジェイエルタイド,牝3,55.0,小林凌,1:22.3,大,15,403.2,39.7,9-8,美浦小西,448(0),0,1300,ダート,晴,良
14.0,5,9,ベネスティローザ,牝3,55.0,菅原隆,1:22.3,クビ,13,303.2,38.6,14-14,美浦小手川,458(0),0,1300,ダート,晴,良
15.0,8,16,アルバーチョ,牝3,55.0,野中,1:25.7,大,14,397.3,40.7,15-15,美浦柄崎,454(+4),0,1300,ダート,晴,良
16.0,1,1,キタノシュナイダー,牝3,52.0,▲水沼,1:26.4,4,12,254.9,38.6,16-16,美浦本間,416(0),0,1300,ダート,晴,良
1.0,4,8,ブルーマエストロ,牡3,55.0,ルメー,1:46.4,,1,2.2,34.3,5-5-4,美浦黒岩,458(-8),1,1800,芝,晴,良
2.0,3,6,トロピカルティー,牝4,56.0,菅原明,1:46.6,1.1/4,4,9.1,34.0,13-12-12,美浦林,440(+8),1,1800,芝,晴,良
3.0,5,9,アドミラルシップ,牡4,58.0,石川,1:46.8,1.1/4,3,5.5,34.3,8-12-12,美浦相沢,464(+4),1,1800,芝,晴,良
4.0,7,14,コスモイシュタル,牝3,53.0,津村,1:46.8,ハナ,6,19.0,34.9,3-3-3,美浦深山,424(0),0,1800,芝,晴,良
5.0,1,2,ヤエギリ,牝3,53.0,ディー,1:46.8,ハナ,7,25.5,34.7,2-5-4,栗東福永,470(+2),0,1800,芝,晴,良
6.0,2,3,ドリームクルーズ,牝4,56.0,吉田豊,1:47.2,2,9,62.2,35.5,1-1-1,美浦戸田,488(-4),0,1800,芝,晴,良
7.0,6,12,トレベルオール,牡4,58.0,石橋脩,1:47.2,ハナ,13,204.1,35.4,3-2-2,美浦辻,454(-2),0,1800,芝,晴,良
8.0,4,7,イージーブリージー,牝4,56.0,三浦,1:47.2,ハナ,8,38.5,34.9,8-8-8,美浦伊坂,448(0),0,1800,芝,晴,良
9.0,6,11,ノラリクラリ,牡3,55.0,内田博,1:47.3,3/4,11,91.8,34.6,8-14-14,栗東藤岡,434(-2),0,1800,芝,晴,良
10.0,5,10,トゥルーサクセサー,牡4,58.0,荻野極,1:47.4,クビ,10,77.4,35.4,16-5-4,美浦高木,468(0),0,1800,芝,晴,良
11.0,3,5,ネイサン,牡4,58.0,菊沢,1:47.4,アタマ,14,220.2,34.6,13-14-15,美浦粕谷,470(-4),0,1800,芝,晴,良
12.0,7,13,ボナーテソーロ,牡4,58.0,木幡巧,1:47.6,1.1/4,16,372.4,35.3,5-8-8,美浦牧,474(0),0,1800,芝,晴,良
13.0,8,16,アセンブリールーム,牡3,55.0,レーン,1:47.6,クビ,5,9.3,34.8,15-14-15,美浦中川,466(0),0,1800,芝,晴,良
14.0,1,1,コスモキャバリエ,牡3,55.0,野中,1:48.4,5,15,230.0,36.4,5-3-4,美浦高木,466(-8),0,1800,芝,晴,良
15.0,8,15,エリカアンディーヴ,牝3,53.0,戸崎圭,1:48.6,1.1/4,2,4.5,36.2,8-11-8,栗東吉岡,492(+4),0,1800,芝,晴,良
16.0,2,4,アンティーゾ,牡5,58.0,丸山,1:49.3,4,12,135.6,37.0,12-8-8,美浦森一,548(+10),0,1800,芝,晴,良
1.0,3,3,ヤマニンブークリエ,牡3,52.0,横山典,2:25.4,,2,3.6,34.8,3-3-3-4,栗東松永幹,516(+4),1,2400,芝,晴,良
2.0,8,9,ピックデムッシュ,牡3,54.0,ルメー,2:25.7,1.3/4,1,1.4,35.3,3-2-2-2,美浦鹿戸,458(+4),1,2400,芝,晴,良
3.0,4,4,サトノスカイターフ,牡7,56.0,レーン,2:25.8,1,4,19.8,34.9,7-6-8-7,栗東池江,498(-12),1,2400,芝,晴,良
4.0,6,6,クロシェットノエル,牝4,54.0,ディー,2:26.4,3.1/2,3,6.8,35.7,8-8-6-5,美浦戸田,458(0),0,2400,芝,晴,良
5.0,8,8,オウケンボルト,牡6,55.0,吉田豊,2:26.8,2.1/2,7,56.5,36.5,1-1-1-1,美浦土田,446(-2),0,2400,芝,晴,良
6.0,5,5,アメジストブラック,牡6,57.0,小沢,2:27.0,1.1/4,5,34.8,36.6,5-3-3-2,栗東小椋,516(-10),0,2400,芝,晴,良
7.0,2,2,コルデアニル,牝5,51.0,伊藤,2:27.7,4,8,200.2,36.8,6-6-6-7,美浦金成,472(-4),0,2400,芝,晴,良
8.0,7,7,ヒシタイカン,セ5,55.0,大野,2:28.6,5,6,50.2,37.9,2-3-5-5,美浦堀,436(+4),0,2400,芝,晴,良
9.0,1,1,スズノイナズマ,セ7,51.0,木幡初,2:32.5,大,9,288.4,40.5,8-8-9-9,美浦深山,480(+6),0,2400,芝,晴,良
1.0,6,10,トラペジスト,牡4,58.0,レーン,1:21.1,,2,3.7,34.1,7-7,栗東秋山,538(0),1,1400,芝,晴,良
2.0,5,8,ダノンキラウェア,牡4,58.0,三浦,1:21.1,クビ,6,20.1,34.7,3-3,栗東中内田,474(+16),1,1400,芝,晴,良
3.0,8,13,コンテネレッツア,牝4,56.0,ルメー,1:21.1,ハナ,3,4.8,33.9,8-8,美浦宮田,474(-2),1,1400,芝,晴,良
4.0,3,4,ハクサンイーグル,牡4,58.0,菅原明,1:21.2,3/4,5,12.9,35.0,2-2,美浦土田,474(0),0,1400,芝,晴,良
5.0,3,3,エリカカリーナ,牝4,56.0,津村,1:21.5,1.1/2,4,12.7,35.4,1-1,美浦宮田,426(-14),0,1400,芝,晴,良
6.0,1,1,ビップジーニー,牡4,58.0,川田,1:21.5,クビ,7,25.3,35.1,3-3,栗東松下,486(0),0,1400,芝,晴,良
7.0,4,5,プリティディーヴァ,牝3,53.0,ディー,1:21.7,1,1,2.3,35.0,5-5,美浦田中博,468(+4),0,1400,芝,晴,良
8.0,6,9,クイックバイオ,牝4,56.0,横山典,1:21.7,クビ,8,25.4,34.2,11-10,栗東須貝,492(+2),0,1400,芝,晴,良
9.0,7,12,コスモディナー,牝4,56.0,横山琉,1:21.8,1/2,11,139.3,34.0,12-12,美浦伊藤伸,474(-2),0,1400,芝,晴,良
10.0,2,2,ルヴァンノワール,牝7,56.0,荻野極,1:21.9,1/2,13,183.0,35.2,5-5,栗東庄野,458(-4),0,1400,芝,晴,良
11.0,8,14,エールレヴリー,牝5,56.0,石橋脩,1:22.1,1.1/4,12,180.5,34.1,13-13,栗東武英,484(+2),0,1400,芝,晴,良
12.0,7,11,ホークマン,牡4,58.0,木幡初,1:23.0,5,14,458.5,35.5,10-10,美浦粕谷,488(+6),0,1400,芝,晴,良
13.0,4,6,スピリットガイド,セ4,58.0,石川,1:23.3,1.1/2,10,47.7,35.3,13-13,美浦手塚久,520(0),0,1400,芝,晴,良
14.0,5,7,スマートジェイナ,牝5,56.0,戸崎圭,1:23.5,1,9,36.5,36.3,8-8,栗東加藤公,456(+18),0,1400,芝,晴,良
1.0,1,2,チザルピーノ,セ4,58.0,レーン,1:36.6,,1,2.0,36.6,3-3,美浦堀,462(-6),1,1600,ダート,晴,良
2.0,3,5,キョウエイカンセ,牡4,55.0,▲遠藤,1:36.8,1.1/2,9,47.9,35.6,11-9,美浦萱野,498(0),1,1600,ダート,晴,良
3.0,6,11,レッドエウロス,セ3,55.0,大野,1:36.9,1/2,2,4.3,36.1,8-8,美浦田中博,470(+2),1,1600,ダート,晴,良
4.0,8,15,ショウナンヤッホー,牡3,55.0,菅原明,1:37.0,1/2,3,5.8,36.5,6-7,美浦栗田,482(0),0,1600,ダート,晴,良
5.0,2,4,ファンタイムギフト,牡3,55.0,田辺,1:37.0,ハナ,4,7.7,35.6,12-11,美浦相沢,498(0),0,1600,ダート,晴,良
6.0,8,16,サムワンライクユー,牡5,58.0,内田博,1:37.2,1,7,34.9,37.1,3-3,美浦佐藤吉,470(-8),0,1600,ダート,晴,良
7.0,4,8,マイネルブリオン,牡3,52.0,▲石神道,1:37.2,ハナ,10,60.8,37.4,2-2,美浦矢野,486(0),0,1600,ダート,晴,良
8.0,7,14,ポッドベル,牡3,55.0,小沢,1:37.6,2.1/2,6,20.3,37.3,5-5,美浦和田勇,462(-8),0,1600,ダート,晴,良
9.0,6,12,ブレットフライ,牡6,57.0,☆横山琉,1:37.9,2,8,36.9,36.3,14-13,美浦萱野,518(+4),0,1600,ダート,晴,良
10.0,2,3,スナイチゴールド,牡5,58.0,吉田豊,1:38.3,2.1/2,12,161.9,36.3,16-16,美浦加藤和,546(+6),0,1600,ダート,晴,良
11.0,3,6,アルシミスト,牡4,58.0,津村,1:38.4,1/2,11,118.8,37.2,9-9,美浦木村,518(+4),0,1600,ダート,晴,良
12.0,5,10,アドアプローズ,牡4,55.0,▲佐藤,1:38.5,クビ,15,313.1,36.7,14-15,美浦小手川,476(+6),0,1600,ダート,晴,良
13.0,4,7,ロストボール,セ6,55.0,▲水沼,1:38.5,クビ,16,375.9,36.9,12-13,美浦加藤和,450(-2),0,1600,ダート,晴,良
14.0,5,9,サノノアメリカン,牡3,55.0,木幡巧,1:39.4,5,14,269.2,39.0,6-5,美浦中舘,454(-8),0,1600,ダート,晴,良
15.0,7,13,カイトベルク,牡3,55.0,丸山,1:40.6,7,13,232.1,41.0,1-1,美浦和田雄,536(-8),0,1600,ダート,晴,良
16.0,1,1,プロスペクトパーク,牡3,55.0,ディー,1:40.9,2,5,16.5,39.5,9-11,美浦高柳瑞,500(0),0,1600,ダート,晴,良
1.0,6,12,オーケアニス,牝3,55.0,坂井,1:55.3,,1,1.8,40.5,1-1-1-1,栗東松永幹,458(-6),1,1800,ダート,晴,良
2.0,7,14,クラリティー,牝3,55.0,角田和,1:56.1,5,7,17.5,41.1,2-2-2-2,栗東長谷川,498(+30),1,1800,ダート,晴,良
3.0,3,6,コスモサンビタリア,牝3,55.0,小崎,1:56.3,1,4,9.9,41.0,5-5-3-3,栗東西園翔,446(-2),1,1800,ダート,晴,良
4.0,3,5,フクノフィアーノン,牝3,55.0,高倉,1:56.9,3.1/2,6,13.4,40.1,5-8-13-14,栗東武英,420(+2),0,1800,ダート,晴,良
5.0,1,1,フランコジャポネ,牝3,54.0,☆吉村,1:56.9,ハナ,8,20.7,41.3,12-11-9-6,栗東高橋亮,472(-4),0,1800,ダート,晴,良
6.0,2,3,エンチャントリバー,牝3,55.0,斎藤,1:57.3,2.1/2,11,180.5,41.1,10-11-11-9,栗東高橋亮,432(+2),0,1800,ダート,晴,良
7.0,5,9,ショウリュウシエル,牝3,52.0,▲田山,1:57.9,3.1/2,12,183.9,41.4,12-13-13-13,栗東佐々木,472(0),0,1800,ダート,晴,良
8.0,4,8,ガイラルディア,牝3,55.0,松若,1:58.1,1,10,35.3,42.5,5-6-6-8,栗東藤野,464(+6),0,1800,ダート,晴,良
9.0,6,11,ドマーネ,牝3,55.0,幸,1:58.2,1,5,11.3,42.6,10-9-6-6,栗東辻野,438(+10),0,1800,ダート,晴,良
10.0,8,15,キタノプレンティ,牝3,53.0,◇永島,1:58.9,4,9,26.5,43.6,3-3-3-3,栗東高橋康,456(-6),0,1800,ダート,晴,良
11.0,2,4,テイエムドリーマー,牝3,54.0,☆高杉,1:59.0,3/4,2,7.2,43.8,4-3-3-3,栗東畑端,484(+6),0,1800,ダート,晴,良
12.0,4,7,ハナカホノカ,牝3,51.0,★河原田,1:59.3,1.3/4,13,219.1,43.2,8-9-10-9,栗東宮本,440(-16),0,1800,ダート,晴,良
