着順,枠番,馬番,馬名,年齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重（増減）,is_top3,距離,種類,天候,馬場
2.0,7,11,サルファー,牡3,57.0,国分恭,2:01.7,1.1/4,2,3.7,38.8,3-3-3-3,栗東西園翔,546(+6),1,1900,ダート,晴,良
3.0,3,3,サルタール,セ3,57.0,鮫島駿,2:01.7,クビ,1,2.5,39.0,1-1-1-1,栗東小崎,516(-2),1,1900,ダート,晴,良
4.0,7,12,オリジナルファイン,牝3,54.0,☆吉村,2:01.9,3/4,4,8.9,38.8,3-5-4-5,栗東清水久,502(0),0,1900,ダート,晴,良
5.0,8,13,ルシャリオ,牡3,54.0,▲田山,2:02.0,1/2,8,30.2,38.8,9-9-4-5,栗東新谷,490(0),0,1900,ダート,晴,良
6.0,2,2,ハックルベリー,牡3,57.0,田口,2:02.0,ハナ,11,68.8,38.9,5-3-4-3,栗東加藤公,494(-6),0,1900,ダート,晴,良
7.0,5,7,ピエナアイル,牡3,53.0,★河原田,2:02.0,クビ,5,11.1,38.8,6-5-7-5,栗東渡辺,504(-4),0,1900,ダート,晴,良
8.0,6,10,ペプチドモガミ,セ3,54.0,▲森田,2:02.5,3,7,26.2,39.1,11-11-7-9,栗東武英,460(+4),0,1900,ダート,晴,良
9.0,6,9,カンタカナリート,牡3,57.0,加藤,2:02.5,ハナ,10,45.6,39.2,10-9-10-9,栗東小椋,452(-4),0,1900,ダート,晴,良
10.0,3,4,ジョーエルピーゾ,牡3,54.0,▲柴田裕,2:02.9,2.1/2,13,137.7,39.1,7-7-13-12,栗東松下,500(+8),0,1900,ダート,晴,良
11.0,1,1,エールヴィリース,牡3,57.0,菱田,2:03.1,1,12,129.4,39.9,7-7-7-8,栗東橋口,484(-2),0,1900,ダート,晴,良
12.0,4,6,クロシオカレント,牡3,57.0,岩田康,2:03.5,2.1/2,9,34.1,39.3,14-14-14-14,栗東東田,444(+2),0,1900,ダート,晴,良
13.0,4,5,ホウショウビフウ,牝3,52.0,▲鷲頭,2:03.7,1.1/4,14,195.1,40.1,12-11-12-12,栗東井上,412(+2),0,1900,ダート,晴,良
14.0,5,8,ナムラエン,牝3,55.0,団野,2:04.1,2.1/2,3,5.3,41.4,2-2-2-2,栗東長谷川,498(-4),0,1900,ダート,晴,良
1.0,7,14,コリカンチャ,セ3,57.0,団野,1:34.5,,5,7.8,35.2,8-5,栗東斉藤崇,482(+2),1,1600,芝,曇,良
2.0,5,10,セレスチャルホープ,牝3,55.0,岩田康,1:34.9,2.1/2,9,23.9,35.6,8-8,栗東茶木,490(-6),1,1600,芝,曇,良
3.0,8,18,ダノンプリマ,牝3,55.0,角田和,1:35.0,3/4,3,5.9,36.1,3-3,栗東千田,448(+8),1,1600,芝,曇,良
4.0,7,13,ドバイミッション,牡3,57.0,菱田,1:35.2,1.1/2,2,5.0,36.0,5-5,栗東辻野,542(-6),0,1600,芝,曇,良
5.0,5,9,スピードイエロー,牡3,57.0,幸,1:35.3,クビ,10,33.7,35.0,18-17,栗東佐々木,430(+4),0,1600,芝,曇,良
6.0,8,16,ウチナータイム,牝3,55.0,小沢,1:35.5,1,8,20.1,36.0,12-10,栗東中内田,464(0),0,1600,芝,曇,良
7.0,7,15,ヴァイスクレー,牝3,54.0,☆吉村,1:35.5,クビ,1,3.7,36.5,5-5,栗東奥村豊,436(0),0,1600,芝,曇,良
8.0,1,1,ビリオネアボーイ,牡3,54.0,▲田山,1:35.6,3/4,4,6.8,36.9,1-1,栗東新谷,482(-4),0,1600,芝,曇,良
9.0,3,5,ヤングソルジャー,セ3,57.0,古川吉,1:35.6,クビ,6,13.3,35.8,12-13,栗東武幸,448(+24),0,1600,芝,曇,良
10.0,2,4,レインオンミー,牡3,57.0,和田竜,1:35.7,3/4,7,14.0,36.8,3-3,栗東福永,484(-2),0,1600,芝,曇,良
11.0,4,7,エイシンカーバイン,牡3,57.0,川又,1:35.8,クビ,16,184.1,35.9,15-13,栗東吉村,458(-4),0,1600,芝,曇,良
12.0,3,6,ジーティーハート,牝3,51.0,★河原田,1:35.8,クビ,14,93.4,35.9,15-13,栗東渡辺,446(0),0,1600,芝,曇,良
13.0,2,3,ブラックソンソルト,牝3,52.0,▲和田陽,1:35.8,クビ,11,42.0,36.5,5-8,栗東松永幹,424(0),0,1600,芝,曇,良
14.0,1,2,エマダイヤモンド,牝3,52.0,▲古川奈,1:35.9,3/4,12,71.0,36.4,8-10,栗東矢作,466(-4),0,1600,芝,曇,良
15.0,6,11,コルレーニョ,牝3,55.0,中井,1:36.1,1.1/4,18,499.2,36.5,11-10,栗東畑端,426(-4),0,1600,芝,曇,良
16.0,4,8,ステイトゥルー,牡3,55.0,◇今村,1:36.2,クビ,13,82.4,37.4,2-2,栗東寺島,464(-6),0,1600,芝,曇,良
17.0,8,17,シャインモノリス,牡3,56.0,☆松本,1:36.5,1.3/4,17,434.3,36.4,17-17,栗東本田,468(+10),0,1600,芝,曇,良
18.0,6,12,ハギノヴェルドン,牡3,57.0,鮫島駿,1:37.3,5,15,169.6,37.6,12-13,栗東高野,448(-4),0,1600,芝,曇,良
1.0,3,3,ジョイボーイ,牡3,57.0,藤岡佑,2:27.6,,1,1.5,34.3,5-5-5-4,栗東四位,474(+2),1,2400,芝,晴,良
2.0,4,5,ヤマニンヒストリア,牡3,56.0,☆吉村,2:27.8,1,2,6.1,34.7,2-2-2-2,栗東中村,450(-2),1,2400,芝,晴,良
3.0,5,7,コパカバーナ,牝3,55.0,小沢,2:28.3,3,11,144.5,35.3,1-1-1-1,栗東森田,400(+10),1,2400,芝,晴,良
4.0,7,10,プレデスティナーレ,牡3,57.0,和田竜,2:28.3,ハナ,4,8.8,34.8,8-8-7-7,栗東北出,454(-4),0,2400,芝,晴,良
5.0,7,11,ジーティートシオー,牡3,57.0,鮫島駿,2:28.3,アタマ,7,35.2,35.2,3-3-3-2,栗東西村,450(-10),0,2400,芝,晴,良
6.0,6,9,モルゲンゾンネ,牡3,56.0,☆松本,2:28.5,1.1/2,9,48.8,35.1,6-6-5-4,栗東松下,454(+2),0,2400,芝,晴,良
7.0,6,8,セキトバシューズ,牝3,52.0,▲田山,2:28.6,1/2,5,11.4,35.1,6-6-8-7,栗東新谷,454(+4),0,2400,芝,晴,良
8.0,1,1,タイセイルシエル,牡3,57.0,国分優,2:28.7,3/4,13,220.7,35.0,11-11-8-9,栗東松下,426(0),0,2400,芝,晴,良
9.0,8,12,ヴァリラプトル,牝3,55.0,幸,2:28.8,1/2,10,69.1,35.0,8-8-12-11,栗東高野,418(+2),0,2400,芝,晴,良
10.0,5,6,シカレ,牝3,53.0,◇今村,2:28.8,ハナ,6,31.0,35.5,3-3-3-4,栗東前川,410(-4),0,2400,芝,晴,良
11.0,4,4,ジャックオダモ,牡3,56.0,☆高杉,2:29.2,2.1/2,3,8.4,35.7,11-11-8-9,栗東矢作,510(+8),0,2400,芝,晴,良
12.0,8,13,アンアルモニー,牝3,55.0,岩田康,2:29.8,3.1/2,8,44.3,35.8,13-13-13-11,栗東辻野,450(-6),0,2400,芝,晴,良
13.0,2,2,グロウミニョン,牝3,52.0,▲和田陽,2:30.5,4,12,167.9,36.8,8-10-8-11,栗東佐藤悠,486(+8),0,2400,芝,晴,良
1.0,4,6,ソリスクラヴィス,牡3,57.0,鮫島駿,1:24.2,,1,3.2,37.4,6-5,栗東西園正,506(+2),1,1400,ダート,晴,良
2.0,8,13,ヴリトラハン,牡3,56.0,☆高杉,1:24.2,アタマ,10,42.1,36.9,11-10,栗東千田,478(0),1,1400,ダート,晴,良
3.0,8,14,ジェミート,牡3,57.0,岩田康,1:24.2,クビ,4,7.5,36.6,13-12,栗東四位,486(+6),1,1400,ダート,晴,良
4.0,6,10,ホウショウマリス,牝3,55.0,小沢,1:24.5,1.1/2,7,14.9,37.3,11-10,栗東井上,454(-2),0,1400,ダート,晴,良
5.0,5,8,スニーカースキル,牝3,54.0,☆吉村,1:24.8,1.3/4,3,7.4,38.3,2-2,栗東杉山晴,490(-10),0,1400,ダート,晴,良
6.0,5,7,エナジーガンツ,牡3,57.0,松若,1:24.9,クビ,5,12.4,37.9,9-8,栗東小椋,484(+2),0,1400,ダート,晴,良
7.0,7,11,チュウワチーフ,牡3,57.0,団野,1:25.0,3/4,2,3.6,38.2,6-5,栗東小崎,470(+4),0,1400,ダート,晴,良
8.0,3,4,サヨノジャンボリー,牡3,57.0,吉田隼,1:25.3,1.3/4,11,44.8,38.4,8-8,美浦小笠,488(+4),0,1400,ダート,晴,良
9.0,7,12,サンライズブレイク,牡3,57.0,幸,1:25.3,クビ,6,13.3,38.7,4-4,栗東浜田,498(-6),0,1400,ダート,晴,良
10.0,3,3,ケイアイマハナ,牡3,57.0,荻野琢,1:25.5,1,14,223.0,37.8,14-12,栗東秋山,492(+2),0,1400,ダート,晴,良
11.0,1,1,コトリノサエズリ,牝3,55.0,田口,1:26.0,3,12,99.7,39.4,4-5,栗東小崎,470(+2),0,1400,ダート,晴,良
12.0,2,2,ライツユーアップ,牝3,55.0,角田和,1:26.1,クビ,8,16.2,39.7,1-1,栗東角田,428(-2),0,1400,ダート,晴,良
13.0,4,5,サンナイアガラ,牝3,54.0,☆松本,1:27.4,8,13,128.2,41.0,2-2,栗東宮本,472(+2),0,1400,ダート,晴,良
14.0,6,9,オリージネアリア,牝3,55.0,藤岡佑,1:32.1,大,9,19.5,45.0,9-14,栗東吉村,426(+10),0,1400,ダート,晴,良
1.0,8,11,ヴィスマール,牡4,57.0,☆吉村,2:00.1,,1,2.5,36.0,10-6-3-2,栗東奥村豊,454(+10),1,2000,芝,晴,良
2.0,4,4,ゼンノインヴォーク,セ6,58.0,小沢,2:00.1,クビ,2,5.0,35.8,7-6-3-7,栗東緒方,448(+8),1,2000,芝,晴,良
3.0,8,12,シルバーカレッジ,牡4,58.0,鮫島駿,2:00.3,3/4,4,7.0,35.9,11-10-7-7,栗東武幸,516(+22),1,2000,芝,晴,良
4.0,6,8,レジェンドシップ,セ5,57.0,☆高杉,2:00.3,クビ,5,11.7,35.8,4-4-7-9,栗東佐藤悠,446(+4),0,2000,芝,晴,良
5.0,1,1,タマモランプ,牡4,58.0,斎藤,2:00.4,1/2,8,19.1,36.5,1-1-1-1,栗東池添,466(+6),0,2000,芝,晴,良
6.0,3,3,トリオンファルマン,牝5,56.0,角田和,2:00.4,ハナ,7,15.2,36.3,4-4-3-3,栗東笹田,450(0),0,2000,芝,晴,良
7.0,5,5,オーサムピクチャ,牝4,53.0,▲田山,2:00.6,1.1/4,11,70.6,36.3,11-12-7-3,栗東佐々木,418(+2),0,2000,芝,晴,良
8.0,7,10,アップステート,牡4,58.0,小崎,2:01.1,3,9,23.8,36.5,3-3-7-10,栗東福永,536(-8),0,2000,芝,晴,良
9.0,7,9,ウールデュボヌール,牡4,58.0,田口,2:01.3,1.1/4,6,14.0,37.0,7-6-7-3,栗東須貝,500(+18),0,2000,芝,晴,良
10.0,5,6,タナバタ,牡4,58.0,酒井,2:01.9,3.1/2,12,89.4,36.9,6-6-12-11,美浦武井,488(-2),0,2000,芝,晴,良
11.0,2,2,ブロードグリン,牝4,53.0,▲和田陽,2:02.6,4,10,57.9,38.5,2-2-2-3,栗東中村,444(+14),0,2000,芝,晴,良
,6,7,サスケ,牡5,58.0,団野,,,3,6.2,,9-10-3-12,栗東西村,464(+2),0,2000,芝,晴,良
1.0,7,13,パドマ,牝4,56.0,松若,1:11.4,,2,4.5,35.9,4-4,栗東杉山晴,506(+10),1,1200,ダート,晴,良
2.0,8,16,フォルテローザ,牝4,56.0,団野,1:11.6,1,8,15.5,36.0,5-5,栗東斉藤崇,438(-4),1,1200,ダート,晴,良
3.0,5,10,ニホンピロトッティ,牝4,56.0,田口,1:11.6,ハナ,1,3.4,36.2,3-3,栗東緒方,406(0),1,1200,ダート,晴,良
4.0,5,9,フェリ,牝5,53.0,▲田山,1:11.8,1.1/2,13,99.0,36.0,8-9,栗東佐々木,464(-2),0,1200,ダート,晴,良
5.0,6,12,ミライテーラー,牝4,56.0,中井,1:11.9,クビ,11,22.5,35.6,15-15,栗東緒方,482(+4),0,1200,ダート,晴,良
6.0,3,5,ズバットマサムネ,セ4,58.0,川又,1:12.0,1/2,12,58.8,36.8,2-2,栗東杉山佳,496(+4),0,1200,ダート,晴,良
7.0,2,4,ワークソング,牡4,58.0,国分恭,1:12.1,1/2,6,12.6,36.6,5-5,栗東牧浦,482(+6),0,1200,ダート,晴,良
8.0,6,11,オースミメッシーナ,牝6,56.0,幸,1:12.1,クビ,15,118.6,36.0,13-11,栗東宮本,470(+6),0,1200,ダート,晴,良
9.0,1,2,ジーベック,牡4,55.0,▲古川奈,1:12.1,ハナ,9,20.7,36.5,8-8,栗東矢作,460(+8),0,1200,ダート,晴,良
10.0,2,3,ランウインディ,牝4,53.0,▲柴田裕,1:12.2,クビ,14,113.2,37.1,1-1,栗東中尾,472(+12),0,1200,ダート,晴,良
11.0,1,1,フレイミングパイ,牝4,56.0,角田和,1:12.3,1,4,8.7,36.4,11-11,栗東中竹,452(+2),0,1200,ダート,晴,良
12.0,3,6,サクハル,牡6,58.0,長岡,1:12.4,クビ,16,163.3,36.3,13-13,栗東今野,506(-3),0,1200,ダート,晴,良
13.0,8,15,カンザシ,牝6,56.0,岩田康,1:12.6,1.1/2,5,10.9,36.2,15-16,美浦蛯名正,496(-4),0,1200,ダート,晴,良
14.0,7,14,メイデンタワー,牝5,56.0,鮫島駿,1:12.7,1/2,7,13.6,36.8,11-13,美浦稲垣,462(-2),0,1200,ダート,晴,良
15.0,4,7,ソーニャシュニク,牝4,54.0,◇今村,1:12.7,ハナ,10,21.0,37.2,5-5,美浦武井,476(+6),0,1200,ダート,晴,良
16.0,4,8,ジョヴィアン,牡5,57.0,☆吉村,1:13.3,3.1/2,3,7.9,37.5,8-9,栗東奥村豊,502(+6),0,1200,ダート,晴,良
1.0,3,3,メイショウソウタ,牡4,58.0,鮫島駿,1:51.8,,2,4.4,37.8,8-8-5-3,栗東岡田,530(0),1,1800,ダート,晴,良
2.0,2,2,ノボリクレバー,牝5,56.0,吉村,1:51.9,1/2,8,16.5,38.3,2-2-2-2,栗東石橋,510(+12),1,1800,ダート,晴,良
3.0,6,10,プルナチャンドラ,牡4,58.0,古川吉,1:52.1,1,9,17.9,36.7,14-14-14-14,美浦小野,506(-2),1,1800,ダート,晴,良
4.0,5,8,シュプリンガー,セ6,58.0,長岡,1:52.1,クビ,11,24.7,37.6,11-10-11-12,栗東小栗,502(+4),0,1800,ダート,晴,良
5.0,7,11,ホルトバージ,牡4,58.0,松若,1:52.1,アタマ,1,3.7,37.6,13-13-11-10,栗東寺島,474(+4),0,1800,ダート,晴,良
6.0,3,4,ギマール,牡4,58.0,岩田康,1:52.3,1.1/4,5,12.0,38.1,11-10-7-8,栗東上村,456(0),0,1800,ダート,晴,良
7.0,7,12,ダディーズトリップ,牡9,58.0,団野,1:52.5,1,12,33.6,38.2,8-8-7-8,栗東千田,470(-6),0,1800,ダート,晴,良
8.0,8,14,メイショウカシワデ,牡4,58.0,角田和,1:52.7,1.1/4,10,21.3,37.9,10-10-13-13,栗東角田,456(+2),0,1800,ダート,晴,良
9.0,5,7,リジン,牡6,58.0,菱田,1:52.8,3/4,6,13.3,38.9,4-4-4-3,栗東加藤公,488(+2),0,1800,ダート,晴,良
10.0,4,6,ルナビス,牝5,56.0,小沢,1:52.9,1/2,7,16.0,38.7,6-6-7-6,栗東森田,492(+6),0,1800,ダート,晴,良
11.0,6,9,テーオールビー,牝4,56.0,斎藤,1:53.4,2.1/2,3,5.9,39.4,4-4-5-6,栗東宮,470(+8),0,1800,ダート,晴,良
12.0,4,5,バトンインディ,牡4,58.0,幸,1:54.2,5,13,34.4,40.4,3-3-3-3,栗東安達,466(+8),0,1800,ダート,晴,良
13.0,8,13,ミヤジレガリア,牝5,56.0,和田竜,1:54.6,2.1/2,4,10.8,40.3,6-6-7-10,栗東鈴木孝,510(+8),0,1800,ダート,晴,良
14.0,1,1,コパノアントニオ,牡4,58.0,藤岡佑,1:54.9,2,14,72.5,41.4,1-1-1-1,栗東梅田,482(+16),0,1800,ダート,晴,良
1.0,5,8,ガロンヌ,牡4,58.0,岩田康,1:20.8,,1,4.6,33.2,7-7,栗東上村,472(0),1,1400,芝,晴,良
2.0,8,14,サクセスアイ,牝5,56.0,亀田,1:21.0,1,3,6.6,33.4,9-7,栗東北出,440(0),1,1400,芝,晴,良
3.0,4,5,ムーンリットナイト,牡6,58.0,吉村,1:21.0,ハナ,8,14.0,33.7,2-2,栗東杉山佳,512(-4),1,1400,芝,晴,良
4.0,7,11,メイショウウネビ,牡6,58.0,松若,1:21.0,クビ,11,61.6,33.1,12-11,栗東本田,494(-6),0,1400,芝,晴,良
5.0,8,13,ウインスノーライト,牡5,58.0,長岡,1:21.2,1,6,8.2,33.2,13-13,栗東杉山晴,494(0),0,1400,芝,晴,良
6.0,6,10,ヤマニンアストロン,牡4,58.0,団野,1:21.3,1/2,5,8.0,33.9,5-4,栗東石橋,494(-2),0,1400,芝,晴,良
7.0,6,9,ブリュットミレジメ,牡6,58.0,小沢,1:21.3,クビ,9,16.6,33.5,10-11,栗東荒川,508(-8),0,1400,芝,晴,良
8.0,3,4,デイトナモード,牡5,58.0,高杉,1:21.3,クビ,10,39.4,34.1,1-1,栗東千田,534(-14),0,1400,芝,晴,良
9.0,4,6,バンドシェル,牡4,58.0,鮫島駿,1:21.4,クビ,4,6.9,33.7,10-10,栗東西村,486(+4),0,1400,芝,晴,良
10.0,7,12,キャプテンシー,牡4,58.0,幸,1:21.4,クビ,7,12.1,33.2,14-13,栗東松永幹,470(+6),0,1400,芝,晴,良
11.0,1,1,トーホウディアス,牡7,58.0,斎藤,1:21.4,アタマ,12,67.2,33.9,3-4,栗東小栗,470(-8),0,1400,芝,晴,良
12.0,3,3,スーサンアッシャー,牡6,58.0,和田竜,1:21.7,1.1/2,13,75.6,34.1,7-7,栗東鈴木孝,480(0),0,1400,芝,晴,良
13.0,2,2,ユハンヌス,牡5,58.0,西塚,1:21.7,クビ,2,4.8,34.2,5-6,栗東大久保,476(+6),0,1400,芝,晴,良
14.0,5,7,プレシオーソ,セ8,58.0,菱田,1:21.7,クビ,14,246.1,34.3,3-2,栗東岡田,476(-8),0,1400,芝,晴,良
