着順,枠番,馬番,馬名,年齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重（増減）,is_top3,距離,種類,天候,馬場
2.0,6,11,カルミアクラウン,牝3,52.0,▲田山,1:46.3,クビ,5,15.1,39.2,2-2-2-2,栗東吉岡,436(0),1,1700,ダート,晴,良
3.0,2,3,アイドルアイズ,牝3,55.0,小崎,1:46.4,3/4,7,26.0,39.2,2-2-4-2,栗東新谷,424(+6),1,1700,ダート,晴,良
4.0,1,1,フェアーメロディ,牝3,55.0,秋山稔,1:47.0,3.1/2,10,48.7,38.2,12-11-9-8,栗東高橋忠,432(-6),0,1700,ダート,晴,良
5.0,6,12,サントレッダー,牝3,54.0,☆吉村,1:47.0,ハナ,3,8.2,39.9,4-2-2-4,栗東野中,468(-4),0,1700,ダート,晴,良
6.0,7,13,ミスサンシャイン,牝3,55.0,岡田,1:47.5,3,13,242.3,39.4,9-8-6-7,栗東安田,442(+6),0,1700,ダート,晴,良
7.0,1,2,ムーンビーナス,牝3,55.0,和田翼,1:48.2,4,16,349.9,37.7,16-16-15-14,栗東谷,462(+6),0,1700,ダート,晴,良
8.0,5,9,シュパネントダイヤ,牝3,55.0,坂井,1:48.3,クビ,2,4.0,40.3,7-7-6-5,栗東吉村,468(-6),0,1700,ダート,晴,良
9.0,3,6,トモエゴゼン,牝3,54.0,☆高杉,1:48.4,3/4,9,33.8,39.3,12-13-13-11,栗東藤岡,464(+6),0,1700,ダート,晴,良
10.0,7,14,ネトル,牝3,53.0,◇永島,1:48.5,クビ,8,31.2,39.6,11-11-11-9,栗東高橋康,396(-4),0,1700,ダート,晴,良
11.0,5,10,デルマギャラクシー,牝3,55.0,長岡,1:48.8,1.3/4,15,315.1,39.0,14-14-14-14,栗東緒方,474(0),0,1700,ダート,晴,良
12.0,4,8,ヴァルドグラース,牝3,55.0,川須,1:49.4,3.1/2,11,188.3,41.6,5-5-5-5,栗東吉岡,440(-10),0,1700,ダート,晴,良
13.0,3,5,クイーンハピ,牝3,55.0,川田,1:49.4,クビ,1,1.8,40.7,9-10-9-9,栗東大久保,434(-8),0,1700,ダート,晴,良
14.0,8,16,センビトウリョウ,牝3,55.0,小沢,1:49.7,2,12,233.9,40.8,5-5-11-13,栗東今野,416(0),0,1700,ダート,晴,良
15.0,8,15,コロニス,牝3,55.0,Ｍデム,1:50.5,5,4,11.0,42.3,8-8-8-11,栗東杉山佳,552(-2),0,1700,ダート,晴,良
16.0,4,7,クナウティア,牝3,55.0,幸,1:51.8,8,14,242.6,41.2,15-15-16-16,栗東鈴木孝,450(+4),0,1700,ダート,晴,良
1.0,8,15,ラトラース,セ3,57.0,川田,1:47.2,,1,2.5,36.6,7-5-2-1,栗東中内田,462(-8),1,1800,芝,晴,良
2.0,2,4,ジーティームッシュ,牡3,57.0,坂井,1:47.4,1.1/2,4,8.2,36.1,5-6-5-4,栗東矢作,432(+2),1,1800,芝,晴,良
3.0,3,5,ドゥラエテルノ,牡3,57.0,浜中,1:47.6,1.1/2,2,3.9,36.1,9-8-6-5,栗東武幸,464(+2),1,1800,芝,晴,良
4.0,4,7,ジュンライトニング,牡3,56.0,☆吉村,1:47.9,1.3/4,6,22.4,36.3,10-10-9-7,栗東清水久,442(-2),0,1800,芝,晴,良
5.0,1,1,シーク,セ3,57.0,角田和,1:48.2,1.3/4,8,25.4,37.4,3-3-3-3,栗東角田,510(-2),0,1800,芝,晴,良
6.0,4,8,クラヴァンス,牡3,57.0,Ｍデム,1:48.2,アタマ,5,13.9,36.4,12-12-11-7,栗東友道,474(+6),0,1800,芝,晴,良
7.0,5,9,キーチファイター,牡3,57.0,団野,1:48.4,3/4,3,4.9,37.9,2-2-1-2,栗東斉藤崇,472(0),0,1800,芝,晴,良
8.0,6,11,デルタフォー,牡3,56.0,☆高杉,1:48.4,クビ,9,31.9,36.8,7-8-9-5,栗東藤岡,520(0),0,1800,芝,晴,良
9.0,8,16,ラブリイグレイス,牝3,55.0,酒井,1:48.9,3,15,329.6,36.1,16-16-15-13,栗東宮地,420(+6),0,1800,芝,晴,良
10.0,7,13,グローサートラウム,牡3,55.0,◇今村,1:48.9,クビ,11,80.6,36.8,15-15-12-10,栗東武幸,476(-6),0,1800,芝,晴,良
11.0,7,14,ヤマカツライコウ,セ3,55.0,◇永島,1:49.0,クビ,14,221.7,36.6,14-14-13-12,栗東小栗,478(0),0,1800,芝,晴,良
12.0,6,12,ダークホース,牝3,55.0,高倉,1:50.5,9,10,43.7,39.0,5-6-6-9,栗東杉山晴,494(0),0,1800,芝,晴,良
13.0,2,3,アールオブケント,セ3,54.0,▲田山,1:52.1,10,13,184.2,39.3,12-12-15-15,栗東新谷,452(-4),0,1800,芝,晴,良
14.0,1,2,コロケーション,牝3,51.0,★河原田,1:52.5,2.1/2,7,25.3,41.5,1-1-4-10,栗東安田,444(-4),0,1800,芝,晴,良
15.0,5,10,ハルサメ,牝3,55.0,小沢,1:53.8,8,12,146.4,42.3,3-3-6-14,栗東西園翔,418(0),0,1800,芝,晴,良
16.0,3,6,インナーリソース,牡3,57.0,田口,2:02.8,大,16,382.7,50.5,10-11-13-15,栗東西園正,460(-4),0,1800,芝,晴,良
1.0,7,12,カラクニダケ,牡2,55.0,幸,1:09.9,,1,2.0,35.2,2-2,栗東谷,476(0),1,1200,芝,晴,良
2.0,5,7,ウイントッペン,牡2,55.0,松山,1:10.1,1.1/4,2,3.5,35.5,1-1,栗東西園正,474(0),1,1200,芝,晴,良
3.0,4,5,ダイチノナポリ,牝2,55.0,太宰,1:10.6,3.1/2,5,12.3,35.6,4-3,栗東畑端,428(0),1,1200,芝,晴,良
4.0,3,4,ファーストアタック,牡2,55.0,長岡,1:11.2,3.1/2,10,68.0,35.4,9-7,栗東緒方,408(0),0,1200,芝,晴,良
5.0,1,1,ナンテヒダ,牡2,55.0,川須,1:11.4,1,3,5.2,36.4,4-3,栗東中尾,444(0),0,1200,芝,晴,良
6.0,7,11,アクティングエリア,牝2,55.0,和田竜,1:11.7,2,4,11.4,36.7,4-5,美浦天間,446(0),0,1200,芝,晴,良
7.0,2,2,ラブデウザ,牝2,52.0,▲水沼,1:12.6,5,6,41.3,37.8,2-6,美浦加藤和,392(0),0,1200,芝,晴,良
8.0,6,10,ニシノイーグレット,牡2,51.0,★河原田,1:12.9,1.1/2,9,62.0,36.3,11-11,美浦小手川,400(0),0,1200,芝,晴,良
9.0,4,6,カシノサスケ,牡2,55.0,和田翼,1:13.2,1.3/4,13,175.3,36.1,12-12,栗東谷,438(0),0,1200,芝,晴,良
10.0,8,14,コパノバハマ,牡2,53.0,◇今村,1:13.2,ハナ,7,43.8,37.2,10-10,栗東松永幹,442(0),0,1200,芝,晴,良
11.0,8,13,キリシマネロ,牡2,55.0,城戸,1:14.0,5,14,210.2,38.5,8-7,美浦的場,446(0),0,1200,芝,晴,良
12.0,5,8,カシノアラート,牡2,55.0,亀田,1:15.6,10,11,158.2,37.9,13-13,栗東北出,488(0),0,1200,芝,晴,良
13.0,3,3,オテモヤン,牝2,55.0,小沢,1:16.4,5,8,61.6,41.2,7-9,美浦本間,472(0),0,1200,芝,晴,良
14.0,6,9,ゴーゴーコクラ,牡2,55.0,黒岩,2:39.4,大,12,172.4,157.5,14-14,栗東牧田,442(0),0,1200,芝,晴,良
1.0,6,10,ナムラモモ,牝3,55.0,小沢,0:58.4,,9,29.2,35.2,1-1,栗東羽月,428(0),1,1000,ダート,晴,良
2.0,3,3,デーモンスレイヤー,牡3,57.0,田口,0:58.5,1,1,2.5,35.1,2-2,栗東庄野,484(+4),1,1000,ダート,晴,良
3.0,1,1,アイファーモービル,牡3,57.0,坂井,0:58.8,1.3/4,2,4.2,35.1,5-4,栗東井上,466(+4),1,1000,ダート,晴,良
4.0,4,5,リリードリーマー,牝3,55.0,藤懸,0:58.8,クビ,6,13.4,34.9,8-6,栗東平田,452(-2),0,1000,ダート,晴,良
5.0,7,11,イフウドウドウ,牡3,57.0,角田和,0:58.9,クビ,3,6.7,35.4,3-3,栗東角田,516(+4),0,1000,ダート,晴,良
6.0,7,12,リードプリンシパル,牝3,55.0,松山,0:59.7,5,4,6.7,36.2,3-4,栗東秋山,464(0),0,1000,ダート,晴,良
7.0,2,2,ナタリア,牝3,55.0,団野,1:00.0,1.3/4,8,24.3,36.3,5-6,栗東小崎,460(+10),0,1000,ダート,晴,良
8.0,5,7,オーウェンズバレー,牡3,57.0,秋山稔,1:00.0,ハナ,11,74.0,36.0,8-9,栗東宮,476(-10),0,1000,ダート,晴,良
9.0,6,9,ミキノバカラ,牡3,57.0,幸,1:00.3,1.1/2,5,12.5,36.5,5-8,栗東大橋,480(+9),0,1000,ダート,晴,良
10.0,8,14,ゴッドトレジャー,牡3,55.0,◇今村,1:00.5,1.1/2,10,51.2,36.0,11-12,栗東飯田,506(+6),0,1000,ダート,晴,良
11.0,4,6,ケンシャルロッテ,牝3,51.0,★河原田,1:00.8,1.3/4,14,219.0,35.9,13-12,栗東高橋康,442(+1),0,1000,ダート,晴,良
12.0,3,4,テルケンユミグラス,牝3,55.0,川須,1:01.0,1.1/4,13,185.5,36.6,11-11,栗東小椋,456(0),0,1000,ダート,晴,良
13.0,8,13,メジャーラッシュ,牝3,55.0,国分優,1:01.9,5,12,129.8,37.8,10-9,栗東羽月,438(-20),0,1000,ダート,晴,良
14.0,5,8,クロスレジーナ,牝3,55.0,太宰,1:09.1,大,7,23.0,40.9,14-14,栗東高橋亮,418(-12),0,1000,ダート,晴,良
1.0,5,9,ウインレオネッサ,牝3,52.0,▲田山旺,1:08.7,,8,23.4,34.7,9-8,栗東長谷川,426(+10),1,1200,芝,晴,良
2.0,1,1,ロイヤルウィル,牝3,55.0,松山,1:08.8,1/2,1,1.8,35.4,1-1,栗東加藤公,454(-8),1,1200,芝,晴,良
3.0,8,14,パープルパライソ,牡3,57.0,坂井,1:08.8,ハナ,2,6.0,34.6,10-10,栗東吉村,444(-10),1,1200,芝,晴,良
4.0,6,11,モズレイラココナ,牝3,54.0,☆吉村,1:08.8,ハナ,3,8.6,35.1,4-2,栗東杉山佳,452(-4),0,1200,芝,晴,良
5.0,6,10,ダーカザンブラック,牝3,55.0,国分優,1:09.3,3,7,22.5,35.5,5-5,栗東坂口,446(-4),0,1200,芝,晴,良
6.0,7,12,ベルヴィヴァン,牝3,55.0,団野,1:09.4,1/2,5,15.8,35.5,7-6,栗東西村,470(-6),0,1200,芝,晴,良
7.0,7,13,ショウナンナスカ,牡3,57.0,藤懸,1:09.6,1.1/4,15,142.9,35.1,13-12,栗東畑端,464(+10),0,1200,芝,晴,良
8.0,4,7,コトリノウタウウタ,牝3,55.0,田口,1:09.7,アタマ,9,26.2,36.1,3-2,栗東庄野,428(-4),0,1200,芝,晴,良
9.0,2,2,エイシンクァンタム,牡3,57.0,小沢,1:09.8,1,6,22.1,35.0,14-13,栗東今野,436(-6),0,1200,芝,晴,良
10.0,5,8,アナベルデアモンテ,牡3,57.0,川須,1:09.9,1/2,13,100.8,34.8,15-15,栗東千田,460(-2),0,1200,芝,晴,良
11.0,8,15,カフジキームン,牝3,55.0,鮫島良,1:10.4,3,12,93.2,36.0,12-13,栗東河嶋,470(+16),0,1200,芝,晴,良
12.0,4,6,ローレルランウェイ,牝3,55.0,太宰,1:10.5,1,10,30.2,37.0,2-2,栗東昆,430(-6),0,1200,芝,晴,良
13.0,3,4,スイモアマイモ,牝3,54.0,☆高杉,1:10.7,1,14,107.6,36.6,10-11,栗東藤岡,416(+10),0,1200,芝,晴,良
14.0,3,5,フリットフライ,牡3,57.0,角田和,1:10.8,3/4,11,39.6,37.0,5-6,栗東長谷川,520(+2),0,1200,芝,晴,良
15.0,2,3,ヴノ,牡3,57.0,幸,1:11.0,1.1/4,4,11.8,37.1,7-8,栗東野中,456(+2),0,1200,芝,晴,良
1.0,8,16,レイナデアルシーラ,牝3,53.0,田口,1:44.8,,1,3.6,37.4,1-1-1-1,栗東西園正,496(-4),1,1700,ダート,晴,良
2.0,8,15,ハイウェイスター,牝4,56.0,川田,1:45.7,5,4,6.5,37.1,6-7-10-7,栗東宮本,486(-6),1,1700,ダート,晴,良
3.0,2,3,アンジュグルーヴ,牝4,53.0,▲田山,1:45.9,1,7,15.5,38.1,5-5-6-4,栗東安田,492(+14),1,1700,ダート,晴,良
4.0,2,4,レイフロレット,牝4,56.0,藤懸,1:45.9,アタマ,11,25.2,37.9,8-7-7-5,栗東井上,412(+10),0,1700,ダート,晴,良
5.0,1,1,リンゲルブルーメ,牝3,53.0,小沢,1:46.0,クビ,10,24.3,38.3,2-3-3-2,栗東佐藤悠,474(-4),0,1700,ダート,晴,良
6.0,3,5,マキシマムビスタ,牝3,53.0,団野,1:46.3,1.3/4,2,5.9,38.3,8-7-7-7,栗東斉藤崇,494(+8),0,1700,ダート,晴,良
7.0,5,9,クインズセレネ,牝4,52.0,★河原田,1:46.4,3/4,8,20.3,37.6,8-10-11-11,栗東野中,472(+10),0,1700,ダート,晴,良
8.0,5,10,ウィンターガーデン,牝4,56.0,浜中,1:46.5,1/2,5,7.8,37.1,15-15-14-13,栗東武幸,492(+4),0,1700,ダート,晴,良
9.0,4,7,ディアマイハニー,牝3,53.0,水口,1:47.5,6,13,78.2,38.7,11-12-11-11,栗東中尾,454(0),0,1700,ダート,晴,良
10.0,1,2,ルージュミラージュ,牝3,51.0,◇今村,1:47.6,1/2,6,13.0,40.1,2-2-2-2,栗東武幸,456(+12),0,1700,ダート,晴,良
11.0,7,14,キミオモウハナ,牝3,53.0,秋山稔,1:48.1,2.1/2,9,22.6,40.4,11-11-3-7,栗東杉山佳,480(-2),0,1700,ダート,晴,良
12.0,3,6,オンリーラヴ,牝5,56.0,角田和,1:49.2,7,15,232.2,39.8,13-13-14-14,栗東森田,424(-2),0,1700,ダート,晴,良
13.0,7,13,カンカール,牝4,56.0,Ｍデム,1:49.2,クビ,14,99.5,40.0,14-14-13-15,栗東藤野,464(+4),0,1700,ダート,晴,良
14.0,6,12,クロユキ,牝3,51.0,◇永島,1:49.3,1/2,12,48.7,40.9,6-5-9-10,栗東松永幹,432(+8),0,1700,ダート,晴,良
15.0,4,8,サンコンクエスト,牝3,53.0,幸英明,1:49.6,1.3/4,3,6.0,41.9,4-4-3-6,栗東渡辺,542(+2),0,1700,ダート,晴,良
,6,11,ネティフラウ,牝3,52.0,☆吉村,,,,,,,栗東西園翔,492(+12),0,1700,ダート,晴,良
1.0,4,4,ハッピーアズラリー,牝5,56.0,高杉,2:00.1,,5,15.8,35.4,6-5-7-7,栗東安田,468(-8),1,2000,芝,晴,良
2.0,3,3,ダノンアトラス,牡4,58.0,坂井,2:00.7,4,2,3.2,36.4,3-3-5-5,栗東橋口,406(+4),1,2000,芝,晴,良
3.0,8,8,ゼンノインヴォーク,セ6,58.0,松山,2:00.7,ハナ,1,1.8,36.7,3-3-2-2,栗東緒方,440(-8),1,2000,芝,晴,良
4.0,6,6,バースライト,牡3,55.0,浜中,2:00.8,クビ,3,4.6,36.8,7-7-2-1,栗東武幸,506(+2),0,2000,芝,晴,良
5.0,1,1,ワーキングアセット,牡4,58.0,団野大,2:01.3,3,6,37.5,37.0,3-5-5-5,栗東井上,484(+4),0,2000,芝,晴,良
6.0,7,7,ニホンピロゴルディ,牡4,58.0,田口,2:01.6,1.1/2,8,74.5,36.6,8-8-8-8,栗東安達,454(-2),0,2000,芝,晴,良
7.0,2,2,ディオスパーダ,牡3,55.0,秋山稔,2:01.8,1.1/4,7,68.7,37.8,2-2-2-2,栗東小椋,482(-8),0,2000,芝,晴,良
8.0,5,5,ミッキーストライク,牡4,58.0,小沢,2:02.8,6,4,14.3,38.9,1-1-1-2,栗東矢作,524(-2),0,2000,芝,晴,良
1.0,3,3,テレサ,牝3,53.0,松山,1:46.8,,2,3.0,35.2,1-1-1-1,栗東杉山晴,432(+4),1,1800,芝,晴,良
2.0,2,2,ミッキーゴールド,牡3,55.0,浜中,1:46.8,クビ,1,1.7,35.1,5-5-3-3,栗東池江,496(0),1,1800,芝,晴,良
3.0,4,4,バレルターン,牡4,58.0,坂井瑠,1:47.0,1.1/2,3,4.3,35.2,4-3-4-4,栗東茶木,484(-2),1,1800,芝,晴,良
4.0,5,5,ラレーヌデリス,牝5,56.0,高杉,1:47.3,1.1/2,5,29.3,35.7,2-2-2-2,栗東安田,464(+4),0,1800,芝,晴,良
5.0,1,1,マテンロウボンド,牡6,58.0,団野,1:49.0,10,4,14.1,37.2,6-5-4-5,栗東野中,506(+4),0,1800,芝,晴,良
6.0,6,6,エコロスヴァル,セ3,55.0,田口,1:51.1,大,6,57.7,39.2,3-3-6-6,栗東森秀,486(-6),0,1800,芝,晴,良
1.0,5,9,サイモンザナドゥ,牡5,58.0,川田,1:44.2,,1,2.5,36.8,5-5-6-3,栗東小林,474(-4),1,1700,ダート,晴,良
2.0,2,4,マッシャーブルム,牡4,58.0,高倉,1:44.2,クビ,5,7.8,37.3,1-1-1-1,栗東前川,522(+6),1,1700,ダート,晴,良
3.0,8,16,メイショウミカワ,牡7,58.0,高杉,1:44.4,1.1/4,6,11.3,37.3,2-2-2-2,栗東千田,516(0),1,1700,ダート,晴,良
4.0,5,10,カマチョクイン,牝5,56.0,酒井学,1:45.1,4,8,24.1,38.0,3-3-2-3,栗東橋口,472(+6),0,1700,ダート,晴,良
5.0,1,2,フェルヴェンテ,牡5,58.0,坂井,1:45.1,ハナ,3,7.2,37.2,6-6-9-9,栗東宮,480(-8),0,1700,ダート,晴,良
6.0,4,7,キャピタルサックス,牡4,58.0,松山,1:45.4,2,2,7.1,37.7,6-8-7-7,栗東杉山晴,502(0),0,1700,ダート,晴,良
7.0,7,13,ダブルジョーク,牡5,58.0,長岡,1:45.5,1/2,9,25.6,37.2,13-13-14-13,栗東小林,574(-10),0,1700,ダート,晴,良
8.0,6,12,トウカイポワール,牝4,56.0,幸,1:45.6,クビ,10,36.7,37.8,6-6-7-8,栗東北出,462(+2),0,1700,ダート,晴,良
9.0,3,6,ドゥラリアル,牡5,58.0,団野,1:45.7,クビ,4,7.5,37.8,9-9-9-9,栗東上村,508(+10),0,1700,ダート,晴,良
10.0,1,1,ポワンキュルミナン,牡5,58.0,田口,1:45.7,ハナ,15,113.6,37.6,11-9-11-11,栗東岡田,426(-10),0,1700,ダート,晴,良
11.0,3,5,ダイメイセブン,牡5,58.0,藤懸,1:46.0,2,12,61.1,38.7,4-4-5-5,栗東本田,518(+8),0,1700,ダート,晴,良
12.0,8,15,ワレハウミノコ,牝5,56.0,小崎,1:46.4,2,13,62.2,39.2,12-12-2-5,栗東武英,454(-6),0,1700,ダート,晴,良
13.0,4,8,ジュタロウ,牡6,58.0,川須,1:46.5,3/4,14,75.2,38.0,15-16-15-15,栗東秋山,492(+6),0,1700,ダート,晴,良
14.0,6,11,ゼウスバイオ,牡6,58.0,国分優,1:47.3,5,16,278.9,39.1,15-15-11-11,栗東畑端,522(+2),0,1700,ダート,晴,良
15.0,2,3,ラップスター,牡5,58.0,Ｍデム,1:47.5,1.1/4,7,22.3,38.9,13-13-15-15,栗東森秀,494(-18),0,1700,ダート,晴,良
16.0,7,14,プレイサーゴールド,牡5,58.0,小沢,1:47.6,1/2,11,51.5,39.5,9-9-11-14,栗東今野,496(0),0,1700,ダート,晴,良
1.0,6,9,インブロリオ,牝3,53.0,川田,1:08.0,,1,1.7,34.7,2-1,栗東吉村,470(+4),1,1200,芝,晴,良
2.0,5,8,ディーエストッキー,牡4,58.0,幸,1:08.5,2.1/2,6,15.9,34.5,8-7,栗東橋口,460(-10),1,1200,芝,晴,良
3.0,3,3,ウイントールキン,牡4,55.0,▲水沼,1:08.6,1/2,14,190.8,34.2,11-10,美浦天間,488(-8),1,1200,芝,晴,良
4.0,4,6,ベルタソ,牝5,56.0,小崎,1:08.7,1,11,59.5,35.2,3-3,栗東小崎,452(+2),0,1200,芝,晴,良
5.0,6,10,ナムライリス,牝4,56.0,角田和,1:08.7,ハナ,7,25.0,34.5,10-10,栗東中竹,446(+8),0,1200,芝,晴,良
6.0,3,4,エクストラバック,牡4,58.0,酒井,1:08.8,1/2,3,9.1,35.2,3-5,栗東西園正,494(+2),0,1200,芝,晴,良
7.0,8,14,ビーグラッド,牝4,56.0,田口貫,1:08.9,クビ,5,14.4,35.4,3-3,栗東岡田,438(0),0,1200,芝,晴,良
8.0,4,5,サウンドレイラ,牝5,55.0,☆高杉,1:09.0,1/2,8,31.2,34.3,12-12,栗東渡辺,474(+6),0,1200,芝,晴,良
9.0,5,7,ダニエルバローズ,牡3,55.0,泉谷,1:09.3,1.3/4,2,6.1,36.0,1-2,栗東杉山晴,530(+2),0,1200,芝,晴,良
10.0,7,11,ガットネロ,牝5,56.0,松山,1:09.3,クビ,4,9.9,35.5,6-5,栗東東田,496(+12),0,1200,芝,晴,良
11.0,7,12,ラブカムーン,牝4,52.0,★河原田,1:09.4,クビ,12,63.8,34.5,13-13,栗東千田,470(+6),0,1200,芝,晴,良
12.0,2,2,ラブアイミー,牝3,53.0,高倉,1:09.6,1.1/4,10,47.9,35.5,8-7,栗東森田,412(+10),0,1200,芝,晴,良
13.0,1,1,イエデゴロゴロ,牝4,56.0,太宰,1:10.0,2.1/2,13,159.1,34.8,14-14,栗東秋山,444(+4),0,1200,芝,晴,良
14.0,8,13,エンドレスロード,牡6,55.0,▲田山旺,1:11.2,7,9,32.1,37.4,6-7,栗東高橋一,478(-4),0,1200,芝,晴,良
1.0,4,6,オーケーダイナ,牝3,55.0,武豊,1:09.4,,2,3.7,34.4,5-5,栗東奥村豊,430(0),1,1200,芝,晴,稍
2.0,6,11,リリーオブザハート,牝3,55.0,鮫島駿,1:09.5,1/2,1,3.6,33.9,11-10,栗東辻野,418(-4),1,1200,芝,晴,稍
3.0,2,2,カルミネイション,牝3,55.0,中井,1:09.6,1,8,18.7,34.8,3-3,栗東緒方,444(+2),1,1200,芝,晴,稍
4.0,3,5,グリフォン,牝3,52.0,▲古川奈,1:09.8,1.1/4,4,7.6,34.5,10-7,栗東小椋,428(+4),0,1200,芝,晴,稍
5.0,1,1,シンヒダカゴールド,牝3,55.0,古川吉,1:09.9,3/4,3,5.3,35.4,1-1,栗東角田,480(+2),0,1200,芝,晴,稍
6.0,4,7,ブラックティンカー,牝3,55.0,吉田隼,1:10.0,アタマ,9,25.1,35.3,2-2,美浦和田雄,436(-4),0,1200,芝,晴,稍
7.0,7,12,エファセデリエール,牝3,52.0,▲鷲頭,1:10.1,1/2,11,60.1,35.2,5-3,美浦伊坂,476(0),0,1200,芝,晴,稍
8.0,3,4,レオンバルディア,牝3,52.0,▲和田陽,1:10.1,クビ,13,158.4,35.0,7-7,栗東佐藤悠,414(-6),0,1200,芝,晴,稍
9.0,5,9,メルシーボクアスク,牝3,55.0,藤岡佑,1:10.2,クビ,7,15.8,34.4,13-13,美浦蛯名正,440(+4),0,1200,芝,晴,稍
10.0,6,10,ホウオウハナビ,牝3,55.0,岩田康,1:10.3,1/2,6,15.4,35.1,9-7,美浦奥村武,486(+6),0,1200,芝,晴,稍
11.0,8,14,ミストラルフェザー,牝3,55.0,斎藤,1:10.5,1.1/4,10,40.2,35.0,11-12,栗東茶木,474(+2),0,1200,芝,晴,稍
12.0,8,15,グランクリュ,牝3,55.0,荻野琢,1:10.6,3/4,14,180.0,34.5,14-14,栗東今野,424(0),0,1200,芝,晴,稍
13.0,2,3,メイズ,牝3,55.0,黛,1:11.0,2.1/2,12,108.6,34.9,14-14,美浦森一,470(0),0,1200,芝,晴,稍
14.0,5,8,ズットマツモト,牝3,55.0,川又,1:11.1,クビ,5,9.6,36.3,3-5,美浦竹内,454(-8),0,1200,芝,晴,稍
15.0,7,13,アスコットレイ,牝3,55.0,原田和,1:11.4,1.3/4,15,272.3,36.3,7-10,美浦粕谷,418(-8),0,1200,芝,晴,稍
1.0,3,3,ピストルスター,牡3,57.0,北村友,2:34.2,,2,4.0,37.1,2-2-2-2,栗東高橋亮,498(+4),1,2400,ダート,晴,稍
2.0,2,2,ケイアイワイラーパ,牡3,57.0,武豊,2:34.4,1,1,2.0,37.4,1-1-1-1,栗東野中,502(+2),1,2400,ダート,晴,稍
3.0,1,1,ステイアンビシャス,牡3,57.0,松岡,2:35.3,5,8,40.8,37.4,12-11-6-5,美浦堀内,492(0),1,2400,ダート,晴,稍
4.0,5,5,ドラギニャン,牡3,57.0,丹内,2:35.9,3.1/2,3,5.2,38.6,3-3-3-3,栗東河嶋,408(+2),0,2400,ダート,晴,稍
5.0,6,7,ライジングショット,牡3,57.0,川又,2:36.5,3.1/2,6,14.5,39.1,9-9-4-4,栗東吉村,526(+4),0,2400,ダート,晴,稍
6.0,6,8,ウィスパーボイス,牡3,57.0,黛,2:37.0,3,7,37.1,38.7,10-9-9-8,栗東千田,486(0),0,2400,ダート,晴,稍
7.0,7,10,ハイクオリティ,牡3,57.0,佐々木,2:37.2,1.1/2,4,10.2,39.5,11-11-5-6,栗東今野,480(+2),0,2400,ダート,晴,稍
8.0,5,6,マージャング,牡3,57.0,吉田隼,2:38.2,6,5,13.9,40.1,3-3-8-8,栗東矢作,480(-4),0,2400,ダート,晴,稍
9.0,7,9,ガウラサンダー,牡3,57.0,鮫島駿,2:38.6,2,9,52.9,40.8,5-5-6-6,栗東高柳大,458(-8),0,2400,ダート,晴,稍
10.0,4,4,メムエクラ,牝3,55.0,野中,2:38.8,1,12,364.8,40.5,5-6-9-10,美浦高木,484(+2),0,2400,ダート,晴,稍
11.0,8,11,ニホンピロカミーノ,牡3,56.0,☆松本,2:41.1,大,11,278.4,42.4,8-8-11-11,栗東安達,478(+6),0,2400,ダート,晴,稍
12.0,8,12,サンピラーゴールド,牡3,53.0,★小林美,2:41.5,2.1/2,10,82.5,42.7,5-6-12-11,美浦鈴木伸,488(+1),0,2400,ダート,晴,稍
1.0,6,9,デルマアポロニア,牝3,55.0,武豊,1:45.5,,1,1.5,37.7,12-12-8-4,美浦蛯名正,478(-2),1,1700,ダート,晴,稍
2.0,3,4,クインズマカロン,牝3,55.0,荻野琢,1:45.8,2,7,64.0,37.5,11-10-13-13,栗東小林,406(+2),1,1700,ダート,晴,稍
3.0,6,10,コスモトロイメル,牝3,51.0,★小林美,1:46.2,2.1/2,6,43.1,38.0,14-14-11-11,美浦田島,456(0),1,1700,ダート,晴,稍
4.0,5,7,レディゴディヴァ,牝3,55.0,鮫島駿,1:46.4,1,5,15.6,38.4,9-9-9-7,栗東小崎,424(-4),0,1700,ダート,晴,稍
5.0,8,13,キタノホウセキ,牝3,55.0,川又,1:46.4,クビ,3,6.6,39.1,3-4-2-2,栗東畑端,468(+6),0,1700,ダート,晴,稍
6.0,4,5,ヒサエノオモカゲ,牝3,55.0,横山武,1:46.8,2.1/2,2,4.6,39.1,4-2-4-4,美浦千葉,474(-4),0,1700,ダート,晴,稍
7.0,3,3,ハッピールンナ,牝3,55.0,古川吉,1:46.8,クビ,4,12.5,39.2,13-13-4-2,栗東大根田,490(0),0,1700,ダート,晴,稍
8.0,4,6,メイショウナナコ,牝3,55.0,丹内,1:47.0,1.1/4,8,68.2,39.1,6-5-9-7,栗東荒川,470(+2),0,1700,ダート,晴,稍
9.0,5,8,デアルーチェ,牝3,52.0,▲鷲頭,1:47.1,クビ,14,163.0,39.6,8-8-3-4,栗東井上,484(+4),0,1700,ダート,晴,稍
10.0,1,1,オルロジェール,牝3,52.0,▲古川奈,1:47.4,2,10,105.9,39.2,6-7-11-11,栗東池江,432(+4),0,1700,ダート,晴,稍
11.0,7,11,フィヤール,牝3,55.0,北村友,1:47.9,3,11,135.2,40.2,2-2-4-7,栗東藤原,426(-2),0,1700,ダート,晴,稍
