着順,枠番,馬番,馬名,年齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重（増減）,is_top3,距離,種類,天候,馬場
11.0,2,3,アイファージェット,牡3,57.0,藤懸,1:27.4,1/2,16,730.4,38.8,13-13,栗東宮本,504(-4),0,1400,ダート,曇,稍
12.0,1,1,ココレカ,牝3,55.0,国分優,1:27.5,クビ,13,310.2,39.0,13-12,栗東小椋,462(-4),0,1400,ダート,曇,稍
13.0,3,5,ゴールドディガー,牝3,52.0,▲田山,1:27.7,1.1/2,12,209.4,40.1,4-5,栗東四位,446(-20),0,1400,ダート,曇,稍
14.0,4,7,メトゥザレム,牡3,55.0,◇永島,1:29.8,大,11,168.0,38.2,15-15,栗東鈴木孝,500(-12),0,1400,ダート,曇,稍
15.0,1,2,サンティエレーヴル,牡3,57.0,国分恭,1:29.9,1/2,15,479.4,38.0,16-16,栗東緒方,490(0),0,1400,ダート,曇,稍
16.0,6,12,アラウズ,セ3,57.0,田中健,1:30.1,1.1/4,14,323.5,41.8,9-13,栗東中村,470(+2),0,1400,ダート,曇,稍
1.0,3,6,ロックウイズユー,牡3,57.0,松山,2:08.0,,1,2.7,39.4,6-6-3-3,栗東西園正,454(+4),1,2000,ダート,小雨,稍
2.0,5,9,ハイアップグレード,牡3,57.0,田口,2:09.0,6,2,3.4,40.4,3-3-3-3,栗東谷,484(+2),1,2000,ダート,小雨,稍
3.0,6,11,トーアグッドラック,牡3,57.0,坂井,2:09.3,1.1/2,9,55.2,39.5,12-11-11-10,栗東加藤公,488(-8),1,2000,ダート,小雨,稍
4.0,8,16,ショウリュウアサヒ,牡3,57.0,太宰,2:09.6,2,3,6.5,40.7,5-5-5-5,栗東四位,462(-8),0,2000,ダート,小雨,稍
5.0,6,12,スピントロニクス,牡3,57.0,岩田望,2:09.7,1/2,5,10.2,40.5,7-7-7-8,栗東池江,518(+2),0,2000,ダート,小雨,稍
6.0,3,5,アバットゥータ,牡3,57.0,角田和,2:09.8,1/2,16,290.1,40.7,8-8-7-6,栗東中竹,470(+4),0,2000,ダート,小雨,稍
7.0,4,8,オリジナルファイン,牝3,54.0,☆吉村,2:09.9,クビ,4,8.3,40.8,4-4-6-6,栗東清水久,498(-4),0,2000,ダート,小雨,稍
8.0,7,13,サンライズフーガ,牡3,57.0,高倉,2:09.9,クビ,10,65.4,39.8,16-16-14-12,栗東前川,470(0),0,2000,ダート,小雨,稍
9.0,2,4,ディニトーソ,牡3,55.0,◇永島,2:10.3,2.1/2,8,38.3,41.9,2-2-2-1,栗東辻野,476(0),0,2000,ダート,小雨,稍
10.0,4,7,クロシオカレント,牡3,57.0,幸,2:10.4,クビ,13,113.9,40.5,15-14-11-12,栗東東田,444(0),0,2000,ダート,小雨,稍
11.0,7,14,スエズマックス,牡3,57.0,藤懸,2:10.4,ハナ,11,77.7,40.3,14-14-14-12,栗東田中克,486(0),0,2000,ダート,小雨,稍
12.0,1,2,ジーティーララバイ,牝3,55.0,国分優,2:10.4,クビ,15,193.3,42.2,1-1-1-2,栗東矢作,506(-2),0,2000,ダート,小雨,稍
13.0,5,10,ファーストドラゴン,牡3,57.0,団野,2:10.4,ハナ,6,11.9,41.0,10-9-9-9,栗東野中,486(+8),0,2000,ダート,小雨,稍
14.0,1,1,エールラヴィクトワ,牝3,55.0,和田竜,2:10.4,ハナ,7,32.5,40.8,12-11-9-10,栗東橋口,414(-2),0,2000,ダート,小雨,稍
15.0,8,15,アメリカンタロー,牡3,57.0,秋山稔,2:11.4,6,12,92.3,40.7,10-13-16-16,栗東杉山佳,512(-6),0,2000,ダート,小雨,稍
16.0,2,3,キボウノチカラ,牝3,52.0,▲田山,2:13.3,大,14,188.6,43.4,9-9-11-12,栗東高橋一,494(+12),0,2000,ダート,小雨,稍
1.0,8,18,ジーティードレス,牝3,55.0,岩田望,1:34.8,,4,7.6,34.6,8-7,栗東辻野,434(0),1,1600,芝,小雨,稍
2.0,1,2,リオンプライム,牝3,55.0,国分恭,1:34.9,クビ,9,40.6,35.0,6-5,栗東鈴木孝,480(-6),1,1600,芝,小雨,稍
3.0,8,16,ダノンプリマ,牝3,55.0,角田和,1:35.1,1.1/2,6,11.3,35.4,4-2,栗東千田,446(-2),1,1600,芝,小雨,稍
4.0,7,13,パールペンダント,牝3,55.0,坂井,1:35.2,クビ,1,2.4,35.5,2-2,栗東吉村,440(-2),0,1600,芝,小雨,稍
5.0,2,3,アドラビーレ,牝3,55.0,松山,1:35.3,1/2,2,6.0,35.1,10-7,栗東石坂,444(0),0,1600,芝,小雨,稍
6.0,6,12,ジェルブロア,牝3,54.0,☆吉村,1:35.4,1,11,66.1,34.7,11-12,栗東矢作,422(0),0,1600,芝,小雨,稍
7.0,5,10,キタノブリッジ,牝3,55.0,藤懸,1:35.5,クビ,8,17.1,35.6,5-5,栗東羽月,424(+2),0,1600,芝,小雨,稍
8.0,7,15,モアサナイト,牝3,53.0,◇永島,1:35.7,1.1/2,10,46.2,34.9,13-15,栗東小林,426(-6),0,1600,芝,小雨,稍
9.0,3,5,ディナーラッシュ,牝3,53.0,◇今村,1:35.8,クビ,5,10.6,34.4,18-18,栗東寺島,458(0),0,1600,芝,小雨,稍
10.0,6,11,オメガストリーム,牝3,55.0,田口,1:35.8,アタマ,15,176.6,34.7,16-17,栗東今野,470(0),0,1600,芝,小雨,稍
11.0,4,7,ウフルピーク,牝3,54.0,☆高杉,1:35.8,アタマ,3,7.2,35.1,11-12,栗東藤岡,412(-2),0,1600,芝,小雨,稍
12.0,3,6,ピュアコレクション,牝3,55.0,菱田,1:35.9,3/4,16,287.8,35.4,8-10,栗東小椋,444(0),0,1600,芝,小雨,稍
13.0,2,4,バリアシオン,牝3,55.0,和田竜,1:35.9,ハナ,13,116.9,36.1,2-4,栗東西園正,486(0),0,1600,芝,小雨,稍
14.0,7,14,スイートゥンビター,牝3,52.0,▲田山,1:36.1,1,18,392.2,35.9,6-7,栗東辻野,408(0),0,1600,芝,小雨,稍
15.0,8,17,ディンプルフェイス,牝3,55.0,川須,1:36.3,1,17,369.6,35.6,16-12,栗東鈴木孝,434(-8),0,1600,芝,小雨,稍
16.0,1,1,エメラルドライン,牝3,55.0,小崎,1:37.2,5,12,107.4,36.7,13-10,栗東西村,460(0),0,1600,芝,小雨,稍
17.0,5,9,ハーイバービー,牝3,55.0,団野,1:38.2,6,14,146.9,37.2,13-16,栗東畑端,462(+2),0,1600,芝,小雨,稍
18.0,4,8,シルバーレイク,牝3,55.0,川田,1:38.7,3.1/2,7,14.3,39.1,1-1,栗東中内田,456(+14),0,1600,芝,小雨,稍
1.0,3,3,マイオウンウェイ,牡2,55.0,松山,1:10.5,,3,4.1,35.3,1-1,栗東高野,428(0),1,1200,芝,小雨,稍
2.0,4,4,サトノボヤージュ,牡2,55.0,坂井,1:10.7,1.1/2,2,3.5,35.2,2-3,美浦田中博,462(0),1,1200,芝,小雨,稍
3.0,6,6,ダイヤモンドノット,牡2,55.0,川田,1:10.8,アタマ,1,2.6,35.4,2-2,栗東福永,462(0),1,1200,芝,小雨,稍
4.0,2,2,エボニードール,牝2,55.0,岩田望,1:11.2,2.1/2,6,23.7,35.3,7-7,栗東寺島,420(0),0,1200,芝,小雨,稍
5.0,5,5,フェブリノ,牝2,55.0,和田竜,1:11.6,2.1/2,8,67.5,36.0,4-5,栗東加藤公,388(0),0,1200,芝,小雨,稍
6.0,1,1,カガラプンツェル,牝2,55.0,田口,1:11.8,1.1/4,5,11.7,36.1,6-5,栗東安達,464(0),0,1200,芝,小雨,稍
7.0,8,8,メイワキラリ,牡2,54.0,☆吉村,1:12.3,2.1/2,7,59.3,36.3,7-7,栗東河嶋,460(0),0,1200,芝,小雨,稍
8.0,7,7,ゴーゴーシャチョウ,牝2,55.0,団野,1:12.3,クビ,4,5.1,36.8,4-3,栗東森秀,462(0),0,1200,芝,小雨,稍
1.0,2,4,ロードレジェロ,牡3,57.0,坂井,1:48.1,,1,2.2,34.8,2-1,栗東藤野,476(+4),1,1800,芝,小雨,稍
2.0,1,1,マテンロウギフト,牡3,57.0,松山,1:48.2,クビ,3,5.7,34.6,4-3,栗東茶木,452(-6),1,1800,芝,小雨,稍
3.0,8,18,テーオーシュタイン,牡3,57.0,川田,1:49.0,5,2,3.4,35.5,3-3,栗東梅田,466(0),1,1800,芝,小雨,稍
4.0,5,10,サトノアベリア,牝3,55.0,団野,1:49.1,クビ,11,61.2,35.1,8-10,栗東斉藤崇,444(+10),0,1800,芝,小雨,稍
5.0,1,2,コンプリート,牝3,55.0,藤懸,1:49.2,1/2,7,30.9,35.3,8-8,栗東田中克,468(-10),0,1800,芝,小雨,稍
6.0,6,12,スタージョンムーン,牝3,53.0,◇永島,1:49.2,クビ,12,66.4,34.6,17-15,栗東須貝,410(0),0,1800,芝,小雨,稍
7.0,3,6,ヴェルニッツ,牡3,57.0,和田竜,1:49.2,ハナ,6,28.7,35.9,1-2,栗東杉山晴,474(0),0,1800,芝,小雨,稍
8.0,6,11,ミュトスオード,牝3,51.0,★河原田,1:49.3,クビ,5,22.3,35.5,4-6,栗東渡辺,472(+2),0,1800,芝,小雨,稍
9.0,7,14,ホースワン,牡3,56.0,☆吉村,1:49.3,クビ,4,9.5,35.2,11-10,栗東清水久,504(-2),0,1800,芝,小雨,稍
10.0,4,7,モズプリヴェール,牡3,57.0,幸,1:49.5,1,13,108.8,35.2,11-12,栗東森田,492(-6),0,1800,芝,小雨,稍
11.0,8,17,マージャング,牡3,56.0,☆高杉,1:49.8,1.3/4,10,52.9,35.2,17-15,栗東矢作,484(0),0,1800,芝,小雨,稍
12.0,3,5,マグナドムス,牡3,56.0,☆西塚,1:49.9,クビ,8,48.0,36.0,8-8,栗東矢作,458(-6),0,1800,芝,小雨,稍
13.0,2,3,アナベルデアモンテ,牡3,54.0,▲田山,1:50.2,2,15,202.4,36.6,4-3,栗東千田,462(+6),0,1800,芝,小雨,稍
14.0,8,16,ハクサンサクヤヒメ,牝3,55.0,小崎,1:50.8,3.1/2,17,249.1,36.4,11-13,栗東高橋康,440(+10),0,1800,芝,小雨,稍
15.0,5,9,ヴァレスカ,牝3,53.0,◇今村,1:51.4,4,16,232.6,36.6,15-18,栗東佐藤悠,390(-5),0,1800,芝,小雨,稍
16.0,4,8,セカンドフラッシュ,牝3,55.0,高倉,1:51.5,1/2,18,384.3,37.1,11-13,栗東前川,450(0),0,1800,芝,小雨,稍
17.0,7,15,ブライトイメル,牡3,57.0,太宰,1:52.3,5,14,156.0,37.6,15-17,栗東本田,434(-4),0,1800,芝,小雨,稍
18.0,7,13,ジュントミー,牝3,55.0,岩田望,1:52.9,3.1/2,9,48.2,39.1,7-6,栗東友道,492(0),0,1800,芝,小雨,稍
1.0,1,2,プレアデスグループ,牝4,55.0,☆高杉,1:12.4,,6,16.7,36.7,4-4,栗東吉岡,446(-2),1,1200,ダート,小雨,重
2.0,8,16,アーデルリーベ,牝3,53.0,幸,1:12.5,1/2,2,4.9,36.7,4-4,栗東斉藤崇,452(+6),1,1200,ダート,小雨,重
3.0,5,9,バッハアルプゼー,牡3,55.0,菱田,1:12.7,1,1,2.0,36.6,9-9,栗東橋口,478(-4),1,1200,ダート,小雨,重
4.0,2,4,ゼンカイパイロ,牡4,58.0,川須,1:12.7,クビ,8,29.5,35.9,14-14,栗東千田,502(+6),0,1200,ダート,小雨,重
5.0,3,6,トッピゴー,牡4,58.0,角田和,1:13.0,2,7,17.7,37.6,2-2,栗東角田,514(+2),0,1200,ダート,小雨,重
6.0,6,12,リーサムギニー,牡4,58.0,藤懸,1:13.1,3/4,13,122.9,37.5,3-2,栗東矢作,502(-7),0,1200,ダート,小雨,重
7.0,7,13,ワールドシリーズ,牡4,58.0,和田竜,1:13.5,2.1/2,12,104.6,37.5,6-6,栗東秋山,462(-4),0,1200,ダート,小雨,重
8.0,8,15,ウォーターパラディ,牡3,55.0,国分恭,1:13.6,クビ,10,58.2,37.4,9-9,栗東岡田,468(-6),0,1200,ダート,小雨,重
9.0,4,8,ルクルス,牡5,58.0,小崎,1:13.7,1/2,16,370.0,36.8,14-15,栗東松永幹,516(+12),0,1200,ダート,小雨,重
10.0,1,1,メイプルギャング,牡4,54.0,★河原田,1:13.7,クビ,14,130.0,37.9,6-6,栗東中竹,506(+14),0,1200,ダート,小雨,重
11.0,7,14,トラヴェリンバンド,牡3,55.0,松山,1:13.8,アタマ,3,5.3,37.3,12-13,栗東西村,478(0),0,1200,ダート,小雨,重
12.0,5,10,カフェロワイヤル,牝3,53.0,岩田望,1:13.9,3/4,5,14.6,37.7,11-9,栗東小林,464(+4),0,1200,ダート,小雨,重
13.0,2,3,ピリー,牝4,56.0,田口,1:14.0,3/4,11,91.6,38.7,1-1,栗東西園正,508(+6),0,1200,ダート,小雨,重
14.0,6,11,ジュエルハウス,牝3,52.0,☆吉村,1:14.4,2.1/2,9,30.1,37.2,14-16,栗東西園翔,456(+4),0,1200,ダート,小雨,重
15.0,3,5,ハッピーダンス,牝4,54.0,◇永島,1:14.5,1/2,15,259.8,38.1,12-12,栗東茶木,466(+2),0,1200,ダート,小雨,重
16.0,4,7,ゲーベル,牡4,58.0,団野,1:15.2,4,4,14.4,39.3,6-6,栗東渡辺,532(+2),0,1200,ダート,小雨,重
1.0,4,4,ゲルチュタール,牡3,54.0,坂井,2:26.0,,1,1.5,35.2,2-2-2-1,栗東杉山晴,520(+8),1,2400,芝,雨,重
2.0,5,5,ファミリータイム,牡4,58.0,松山,2:26.9,5,3,10.8,36.1,1-1-1-2,栗東石坂,478(-6),1,2400,芝,雨,重
3.0,6,6,ダノンシーマ,牡3,54.0,川田,2:27.1,3/4,2,2.2,36.0,3-3-3-3,栗東中内田,486(-2),1,2400,芝,雨,重
4.0,1,1,タナサンブラック,牡5,58.0,吉村,2:27.9,5,4,20.2,36.4,4-4-3-4,美浦伊坂,504(-6),0,2400,芝,雨,重
5.0,2,2,ローレルキャニオン,牡5,58.0,和田竜,2:29.3,8,6,72.2,37.5,6-6-5-6,栗東加藤公,564(+2),0,2400,芝,雨,重
6.0,3,3,ムジェロ,牡5,58.0,西塚,2:29.6,2,5,47.8,38.0,5-5-5-4,栗東藤原,522(+10),0,2400,芝,雨,重
1.0,4,4,スマートミストラル,牝3,53.0,坂井,1:34.8,,1,2.2,34.9,1-1,栗東大久保,426(-2),1,1600,芝,雨,重
2.0,7,10,ノクナレア,牝3,53.0,松山,1:35.2,2.1/2,2,3.3,35.0,4-4,栗東今野,446(+4),1,1600,芝,雨,重
3.0,6,8,モアニ,牝4,54.0,◇永島,1:35.5,1.3/4,7,27.4,34.9,10-9,栗東高橋康,472(+2),1,1600,芝,雨,重
4.0,8,12,マルクパージュ,牝5,56.0,田口,1:35.5,クビ,11,124.7,34.8,10-12,栗東加藤公,422(-6),0,1600,芝,雨,重
5.0,6,9,オーサムピクチャ,牝4,53.0,▲田山,1:35.6,3/4,10,70.6,35.2,7-7,栗東佐々木,418(0),0,1600,芝,雨,重
6.0,7,11,ショウナンラフィネ,牝3,53.0,幸,1:35.7,クビ,8,55.1,35.7,3-3,栗東高野,404(0),0,1600,芝,雨,重
7.0,5,6,テクノデザイン,牝5,55.0,☆高杉,1:35.8,3/4,5,10.7,35.0,13-12,栗東千田,444(+8),0,1600,芝,雨,重
8.0,2,2,ペガサスノース,牝3,53.0,岩田望,1:35.9,1/2,4,9.0,35.7,4-4,栗東高柳大,480(0),0,1600,芝,雨,重
9.0,4,5,グローブアマランス,牝4,56.0,和田竜,1:35.9,クビ,3,6.8,35.8,4-4,栗東中尾,466(-2),0,1600,芝,雨,重
10.0,8,13,アンナバローズ,牝4,55.0,☆吉村,1:36.0,クビ,6,16.4,35.5,8-9,栗東辻野,490(-4),0,1600,芝,雨,重
11.0,3,3,フラッシュフリーズ,牝4,55.0,☆西塚,1:36.5,3,12,172.1,36.2,8-7,栗東吉村,404(+2),0,1600,芝,雨,重
12.0,5,7,ホウオウドルーリー,牝4,56.0,秋山稔,1:37.3,5,9,56.0,37.4,2-2,栗東宮,470(-2),0,1600,芝,雨,重
13.0,1,1,セブンスリーローズ,牝4,52.0,★河原田,1:40.5,大,13,263.6,39.9,10-9,栗東飯田,418(+2),0,1600,芝,雨,重
1.0,2,4,エコロアゼル,牡3,55.0,団野,1:09.8,,2,3.3,35.1,1-1,栗東森秀,520(-2),1,1200,ダート,雨,重
2.0,8,16,フェンダー,牡4,58.0,幸,1:10.6,5,1,3.2,35.6,3-3,栗東斉藤崇,520(-6),1,1200,ダート,雨,重
3.0,1,1,ディキシーガンナー,牡5,58.0,和田竜,1:11.2,3.1/2,4,9.7,36.2,5-3,栗東中内田,492(+6),1,1200,ダート,雨,重
4.0,7,14,モンドプリューム,牡5,58.0,坂井,1:11.6,2.1/2,3,4.5,36.7,3-3,美浦水野,502(-8),0,1200,ダート,雨,重
5.0,2,3,フォルティーナ,牝5,56.0,太宰,1:11.6,ハナ,16,207.0,35.9,12-11,栗東石橋,452(+10),0,1200,ダート,雨,重
6.0,5,10,ヨシノヤッタルデー,牡4,58.0,角田和,1:11.7,3/4,7,22.6,36.3,6-6,栗東中竹,462(+6),0,1200,ダート,雨,重
7.0,3,5,ミロワール,牝6,56.0,高杉,1:11.7,アタマ,15,109.1,36.9,2-2,栗東河嶋,480(+12),0,1200,ダート,雨,重
8.0,7,13,ディアサクセサー,セ5,58.0,菱田,1:11.7,クビ,6,15.3,35.9,11-11,栗東井上,514(-20),0,1200,ダート,雨,重
9.0,8,15,サドル,牡6,58.0,西塚,1:11.7,ハナ,14,104.4,35.4,15-14,栗東庄野,500(+4),0,1200,ダート,雨,重
10.0,1,2,アネモス,牝5,56.0,国分恭,1:12.0,1.1/2,13,90.7,36.6,8-6,栗東北出,518(+4),0,1200,ダート,雨,重
11.0,4,7,ブライトルピナス,牝4,56.0,川須,1:12.2,1.1/2,11,72.8,36.8,6-8,栗東東田,466(-4),0,1200,ダート,雨,重
12.0,6,11,エブリモーメント,牡4,58.0,松山,1:12.3,クビ,9,43.2,36.2,13-14,栗東牧田,502(0),0,1200,ダート,雨,重
13.0,4,8,トモジャケーヤ,牡5,58.0,国分優,1:12.5,1,10,61.0,36.6,13-11,栗東大根田,522(+2),0,1200,ダート,雨,重
14.0,3,6,フェリ,牝5,56.0,田山,1:12.5,ハナ,12,72.8,36.9,10-8,栗東佐々木,462(-2),0,1200,ダート,雨,重
15.0,6,12,オリビアジュテーム,牝5,56.0,岩田望,1:12.9,2.1/2,8,26.0,37.4,8-8,美浦西田,466(0),0,1200,ダート,雨,重
16.0,5,9,オセアエクスプレス,牡4,58.0,Ｍデム,1:13.3,2.1/2,5,13.6,36.8,16-16,美浦菊川,486(-4),0,1200,ダート,雨,重
1.0,2,4,ペプチドクレマチス,牝3,53.0,岩田望,1:10.2,,3,6.6,35.4,1-1,栗東畑端,446(+2),1,1200,芝,雨,重
2.0,2,3,ヒーローインチーフ,セ4,57.0,☆西塚,1:10.5,1.3/4,5,9.9,34.5,15-15,栗東吉田,446(-8),1,1200,芝,雨,重
3.0,1,1,カフジキアッキエレ,牝5,56.0,幸,1:10.5,ハナ,7,15.0,35.0,10-8,栗東森田,424(+2),1,1200,芝,雨,重
4.0,8,16,インフローレ,牝3,51.0,◇今村,1:10.7,1.1/2,4,7.7,35.3,6-8,栗東寺島,434(+6),0,1200,芝,雨,重
5.0,4,8,スピリットライズ,セ3,55.0,坂井,1:10.8,1/2,1,3.2,35.4,6-6,栗東高柳大,428(0),0,1200,芝,雨,重
6.0,3,6,ユーヴェリア,牝4,56.0,水口,1:11.0,3/4,8,15.5,36.2,2-2,栗東宮本,440(-4),0,1200,芝,雨,重
7.0,7,13,セントキルダ,牡4,58.0,国分恭,1:11.1,3/4,10,40.9,35.3,12-13,栗東東田,470(+2),0,1200,芝,雨,重
8.0,8,15,ダノンフューチャー,牡6,58.0,小崎,1:11.1,クビ,12,54.5,35.1,15-15,栗東寺島,518(0),0,1200,芝,雨,重
9.0,7,14,テキーラワルツ,牝4,56.0,田口,1:11.2,クビ,15,157.4,35.6,10-10,栗東大根田,424(0),0,1200,芝,雨,重
10.0,4,7,バーニングフレーム,牝3,53.0,秋山稔,1:11.2,アタマ,16,197.3,35.6,12-10,美浦鈴木慎,454(-10),0,1200,芝,雨,重
11.0,1,2,パワポケビー,牝6,56.0,菱田,1:11.3,1,14,89.0,36.1,6-3,栗東森田,508(+2),0,1200,芝,雨,重
12.0,3,5,ベネメレンティ,牝4,52.0,★河原田,1:11.4,クビ,9,17.3,36.3,3-3,栗東前川,446(+12),0,1200,芝,雨,重
13.0,6,11,インターポーザー,牡3,54.0,☆吉村,1:11.4,ハナ,2,5.0,35.8,9-10,栗東高野,494(-2),0,1200,芝,雨,重
14.0,5,9,テイクイットオール,牡3,54.0,☆高杉,1:11.6,1.1/4,11,41.9,36.3,5-6,栗東中竹,450(+4),0,1200,芝,雨,重
15.0,6,12,ケイエイト,牡5,55.0,▲田山,1:11.6,クビ,13,88.6,35.8,12-13,栗東羽月,470(-2),0,1200,芝,雨,重
16.0,5,10,ウインラグラス,牝4,54.0,◇永島,1:11.7,1/2,6,13.4,36.7,3-3,栗東吉田,428(-10),0,1200,芝,雨,重
1.0,3,6,エスペシャリー,牝3,55.0,藤岡佑,1:07.9,,3,4.7,34.3,3-2,栗東四位,442(+6),1,1200,芝,晴,良
2.0,5,9,セゾンデフィーユ,牝3,55.0,横山武,1:08.1,1.1/4,1,3.8,34.8,1-1,美浦稲垣,464(-4),1,1200,芝,晴,良
3.0,1,1,ペイシャアーサー,牡3,57.0,丹内,1:08.3,1,2,4.4,34.5,6-4,美浦本間,456(+4),1,1200,芝,晴,良
4.0,6,12,アンビシャスヨシノ,牡3,56.0,☆松本,1:08.7,2.1/2,5,8.3,34.8,6-7,栗東吉田,468(-2),0,1200,芝,晴,良
5.0,8,15,アセンディア,牝3,55.0,ルメー,1:08.8,3/4,6,9.0,34.6,12-12,美浦田中勝,444(-8),0,1200,芝,晴,良
6.0,4,7,ラブカマクフィー,牝3,55.0,中井,1:08.8,アタマ,13,104.9,34.7,10-7,美浦田島,418(+4),0,1200,芝,晴,良
7.0,2,3,シャルメイビス,牝3,52.0,▲川端,1:08.8,クビ,12,81.5,34.5,12-12,栗東森秀,424(+4),0,1200,芝,晴,良
8.0,8,16,ジョーブラック,牡3,57.0,浜中,1:08.9,1/2,7,25.7,34.9,9-7,栗東清水久,496(+2),0,1200,芝,晴,良
9.0,4,8,テーオーシュターデ,牝3,55.0,古川吉,1:09.0,1/2,9,34.6,35.2,6-4,栗東宮,428(+4),0,1200,芝,晴,良
10.0,7,14,ロッキンミー,牝3,55.0,斎藤,1:09.1,1,8,30.6,35.4,4-4,美浦杉浦,446(+12),0,1200,芝,晴,良
11.0,7,13,プレインコート,牝3,55.0,北村友,1:09.3,3/4,16,169.1,34.6,15-14,栗東吉岡,406(+14),0,1200,芝,晴,良
12.0,3,5,レーヌドフルール,牝3,55.0,小沢,1:09.5,1.1/4,10,41.5,35.4,10-10,栗東西園正,468(+2),0,1200,芝,晴,良
13.0,1,2,リリアンファスト,牝3,55.0,戸崎圭,1:09.5,クビ,14,164.7,35.1,14-14,美浦嘉藤,430(-12),0,1200,芝,晴,良
14.0,2,4,バックアップアゲン,牝3,55.0,原田和,1:10.4,5,15,164.8,35.6,16-16,美浦千葉,474(+8),0,1200,芝,晴,良
15.0,5,10,サニーネイチャー,牝3,55.0,武豊,1:10.8,2.1/2,4,7.2,37.3,2-2,栗東長谷川,436(+4),0,1200,芝,晴,良
16.0,6,11,ミクニキャッチー,牝3,55.0,横山和,1:15.3,大,11,41.8,41.6,4-10,栗東昆,508(+24),0,1200,芝,晴,良
1.0,7,11,アレーティア,牝3,55.0,浜中,1:45.6,,2,3.1,38.2,3-3-2-2,栗東田中克,500(-4),1,1700,ダート,晴,良
2.0,7,12,デルマアポロニア,牝3,55.0,松岡,1:45.7,クビ,1,2.0,38.0,7-6-4-3,美浦蛯名正,480(0),1,1700,ダート,晴,良
3.0,3,4,シェリルファミーユ,牝3,55.0,武豊,1:46.1,2.1/2,4,10.6,37.6,13-13-11-11,栗東橋口,436(-6),1,1700,ダート,晴,良
4.0,6,9,キタノホウセキ,牝3,55.0,川又,1:46.1,クビ,5,13.9,38.2,5-5-7-7,栗東畑端,462(0),0,1700,ダート,晴,良
5.0,2,2,クインズマカロン,牝3,55.0,荻野琢,1:46.7,3.1/2,11,145.3,38.5,8-10-10-9,栗東小林,404(+8),0,1700,ダート,晴,良
6.0,6,10,ダイヤノゴトク,牝3,51.0,★小林美,1:47.1,2.1/2,3,10.2,38.6,11-11-11-11,栗東小栗,448(-4),0,1700,ダート,晴,良
7.0,8,14,メイショウナナコ,牝3,55.0,丹内,1:47.3,3/4,7,19.7,39.6,2-2-4-4,栗東荒川,468(0),0,1700,ダート,晴,良
8.0,4,5,リュウゼツラン,牝3,55.0,横山武,1:47.4,1/2,6,18.8,39.9,8-8-3-4,美浦水野,442(-6),0,1700,ダート,晴,良
9.0,3,3,プリマドンナアスク,牝3,52.0,▲古川奈,1:47.5,3/4,9,97.5,39.4,5-6-8-7,栗東前川,466(+4),0,1700,ダート,晴,良
10.0,8,13,デザフィアドール,牝3,52.0,▲川端,1:47.6,クビ,8,27.3,40.3,1-1-1-1,栗東宮本,428(-6),0,1700,ダート,晴,良
11.0,1,1,サマーブライド,牝3,52.0,▲舟山,1:48.3,4,12,206.5,40.2,8-8-8-9,美浦奥平,460(+6),0,1700,ダート,晴,良
12.0,5,8,メムエクラ,牝3,53.0,△長浜,1:48.3,クビ,13,211.2,39.1,13-13-13-13,美浦高木,482(+4),0,1700,ダート,晴,良
13.0,4,6,ブギウギウギ,牝3,55.0,古川吉,1:48.8,3,10,125.2,41.1,3-3-4-6,栗東昆,488(+24),0,1700,ダート,晴,良
14.0,5,7,テイケイウル,牝3,55.0,小沢,1:52.1,大,14,232.8,42.1,11-11-14-14,栗東大橋,430(-9),0,1700,ダート,晴,良
1.0,8,11,イチトゼロノアイダ,牝3,55.0,佐々木,0:59.7,,1,3.4,36.4,1-1,栗東石坂,484(+2),1,1000,ダート,晴,良
2.0,8,12,コッコラーレ,牝3,51.0,★小林美,1:00.0,1.3/4,3,5.9,36.7,2-2,栗東鈴木孝,478(-2),1,1000,ダート,晴,良
3.0,1,1,メイショウハボマイ,牡3,56.0,☆松本,1:00.0,クビ,9,23.6,36.0,9-9,栗東本田,464(0),1,1000,ダート,晴,良
4.0,7,10,ストラテージュ,牡3,54.0,▲古川奈,1:00.2,1.1/2,4,6.7,36.7,3-3,栗東矢作,466(-6),0,1000,ダート,晴,良
5.0,5,5,ゴッドテソロ,牡3,57.0,古川吉,1:00.2,ハナ,5,7.8,36.4,8-6,栗東角田,472(+14),0,1000,ダート,晴,良
6.0,3,3,ニッシンゲッポ,牝3,55.0,丹内,1:00.5,1.1/2,8,20.5,36.4,9-10,美浦金成,428(0),0,1000,ダート,晴,良
7.0,6,7,ラピルスイメル,牝3,55.0,松若,1:00.6,3/4,2,5.0,36.9,5-6,栗東小崎,508(+6),0,1000,ダート,晴,良
8.0,4,4,クロスレート,牡3,54.0,▲和田陽,1:00.9,1.3/4,7,12.6,36.5,11-11,栗東羽月,468(-2),0,1000,ダート,晴,良
9.0,5,6,ミヤマイルス,牝3,53.0,△長浜,1:00.9,アタマ,6,8.9,37.3,5-3,美浦伊藤圭,482(0),0,1000,ダート,晴,良
10.0,6,8,モズボーン,牝3,55.0,鮫島駿,1:00.9,ハナ,11,86.6,37.5,3-3,美浦加藤征,426(-4),0,1000,ダート,晴,良
