着順,枠番,馬番,馬名,年齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重（増減）,is_top3,距離,種類,天候,馬場
8.0,4,6,カシマスウィープ,牝3,55.0,松岡,1:45.9,1.1/4,14,293.6,38.2,6-6-6-7,美浦伊藤伸,494(0),0,1700,ダート,曇,重
9.0,7,11,ビスケットマリー,牝3,55.0,吉田隼,1:46.3,2.1/2,13,234.6,37.9,13-13-12-11,美浦和田雄,420(-6),0,1700,ダート,曇,重
10.0,7,12,チュラット,牝3,55.0,武藤,1:46.4,1/2,7,29.7,39.2,4-4-2-2,美浦水野,438(+4),0,1700,ダート,曇,重
11.0,5,8,ケングロリア,牝3,52.0,▲橋木,1:46.7,2,10,79.5,38.3,11-11-12-12,栗東高橋康,472(+10),0,1700,ダート,曇,重
12.0,6,9,デルマラメール,牝3,55.0,横山和,1:46.8,3/4,11,93.8,38.8,14-14-9-9,美浦勢司,448(+12),0,1700,ダート,曇,重
13.0,2,2,ルージュラティーナ,牝3,55.0,佐々木,1:48.4,10,6,11.6,40.6,2-2-8-12,栗東池江,488(-4),0,1700,ダート,曇,重
14.0,5,7,アメリータ,牝3,55.0,鮫島駿,1:48.6,3/4,9,66.1,40.3,6-7-12-14,栗東今野,428(+2),0,1700,ダート,曇,重
1.0,4,4,アスゴッド,牡3,54.0,▲古川奈,0:58.5,,1,1.8,35.1,8-7,栗東矢作,500(-4),1,1000,ダート,曇,重
2.0,8,11,エンジェルラダー,牝3,55.0,佐々木,0:58.5,クビ,3,7.8,35.8,1-2,美浦木村,478(-2),1,1000,ダート,曇,重
3.0,5,5,カービスベイ,牡3,57.0,黛,0:58.7,1.1/4,10,115.3,35.5,5-5,美浦武藤,518(+10),1,1000,ダート,曇,重
4.0,2,2,ローレルゼロ,牡3,54.0,▲橋木,0:59.0,1.3/4,8,43.5,35.7,6-5,栗東高橋康,476(-2),0,1000,ダート,曇,重
5.0,7,10,ショウナンラリー,牡3,57.0,横山和,0:59.3,1.3/4,2,2.7,36.6,2-1,美浦嘉藤,494(+12),0,1000,ダート,曇,重
6.0,3,3,メイショウユウモウ,セ3,57.0,秋山稔,0:59.5,1.1/4,7,35.8,36.5,4-3,栗東西園正,436(-2),0,1000,ダート,曇,重
7.0,1,1,ヒロスズラン,牝3,52.0,▲柴田裕,0:59.5,クビ,11,182.1,35.2,12-11,栗東角田,460(+4),0,1000,ダート,曇,重
8.0,5,6,ゴッドテソロ,牡3,57.0,古川吉,0:59.8,1.1/2,6,29.0,36.2,9-9,栗東角田,468(-4),0,1000,ダート,曇,重
9.0,6,7,カネトシブレーブ,牡3,54.0,▲森田,0:59.9,1,9,71.6,36.2,10-8,栗東寺島,468(-2),0,1000,ダート,曇,重
10.0,6,8,モウフブキ,牝3,52.0,▲川端,0:59.9,ハナ,12,374.8,36.0,11-9,美浦松山,410(-6),0,1000,ダート,曇,重
11.0,7,9,ミヤマイルス,牝3,51.0,★小林美,1:01.5,10,5,23.4,38.7,2-3,美浦伊藤圭,484(+2),0,1000,ダート,曇,重
,8,12,カハンガハンガ,牡3,55.0,△長浜,,,4,20.9,,6,美浦久保田,476(-10),0,1000,ダート,曇,重
1.0,3,6,ゼットエイト,牡3,57.0,鮫島駿,1:48.9,,10,58.2,36.6,13-13-12-10,栗東宮地,458(+4),1,1800,芝,曇,重
2.0,3,5,ヤマニンパルフェ,牝3,55.0,横山武,1:48.9,アタマ,6,12.3,37.4,3-4-4-3,美浦辻,502(+14),1,1800,芝,曇,重
3.0,1,2,アルハイルフォート,牡3,57.0,北村友,1:48.9,アタマ,3,5.5,37.1,9-8-7-6,栗東高野,510(+8),1,1800,芝,曇,重
4.0,1,1,ウインキララ,牝3,55.0,佐々木,1:49.1,3/4,5,10.6,37.1,9-10-8-8,美浦鹿戸,448(+12),0,1800,芝,曇,重
5.0,4,7,グリスタン,牡3,57.0,武藤,1:49.1,クビ,12,65.9,36.8,11-11-12-14,美浦高橋文,472(0),0,1800,芝,曇,重
6.0,8,16,コスモマガラニカ,牡3,57.0,丹内,1:49.4,1.3/4,2,5.0,37.3,11-11-10-8,美浦加藤士,436(-8),0,1800,芝,曇,重
7.0,7,14,マリエンプラッツ,牝3,55.0,国分恭,1:49.6,1.1/2,11,59.7,36.8,16-16-15-14,栗東橋口,442(0),0,1800,芝,曇,重
8.0,6,11,オースミストロング,牡3,57.0,古川吉,1:49.6,アタマ,14,123.9,37.3,14-13-12-10,栗東高橋亮,492(+6),0,1800,芝,曇,重
9.0,2,3,スイートグルーヴ,牝3,55.0,吉田隼,1:49.7,1/2,7,12.6,38.0,6-8-6-5,美浦青木,456(0),0,1800,芝,曇,重
10.0,4,8,ハクサンミラクル,牡3,53.0,★小林美,1:49.8,クビ,4,6.7,39.7,6-1-1-1,美浦武藤,472(0),0,1800,芝,曇,重
11.0,5,10,シンヒダカゴールド,牝3,55.0,武豊,1:50.1,2,1,3.2,39.0,1-2-2-2,栗東角田,478(+10),0,1800,芝,曇,重
12.0,5,9,ベルサ,牝3,52.0,▲上里,1:50.1,アタマ,9,31.5,38.8,2-3-3-3,栗東鈴木孝,458(0),0,1800,芝,曇,重
13.0,6,12,アニラ,牝3,52.0,▲鷲頭,1:50.7,3.1/2,15,155.3,38.7,6-6-8-10,栗東松下,446(-6),0,1800,芝,曇,重
14.0,2,4,エニグマティーク,牝3,55.0,斎藤,1:50.9,1.1/2,13,115.7,38.8,5-6-10-10,栗東小崎,464(+8),0,1800,芝,曇,重
15.0,7,13,スペシャルバニー,牝3,55.0,横山和,1:51.4,3,8,19.6,39.8,3-5-5-6,美浦田村,402(+6),0,1800,芝,曇,重
16.0,8,15,ペイシャキャット,牝3,55.0,原田和,1:53.5,大,16,274.3,40.7,15-15-15-16,美浦粕谷,456(+12),0,1800,芝,曇,重
1.0,5,6,クラディスティーナ,牡2,55.0,横山武,1:10.5,,2,4.0,35.5,4-4,美浦清水英,476(0),1,1200,芝,曇,重
2.0,6,8,クワイエットアイ,牡2,55.0,鮫島駿,1:10.5,クビ,3,5.9,35.8,2-2,栗東中竹,446(0),1,1200,芝,曇,重
3.0,2,2,マスキュラー,牡2,55.0,松岡,1:10.8,1.3/4,9,17.9,36.0,2-2,栗東高橋一,466(0),1,1200,芝,曇,重
4.0,7,9,タガノアラリア,牡2,55.0,斎藤,1:10.9,クビ,1,3.2,35.5,8-8,栗東西園翔,436(0),0,1200,芝,曇,重
5.0,8,12,エミフルソウタ,牡2,55.0,古川吉,1:10.9,クビ,7,13.8,35.5,8-5,美浦根本,472(0),0,1200,芝,曇,重
6.0,5,5,ロードベルファスト,牡2,55.0,佐々木,1:10.9,クビ,8,16.2,35.8,5-5,栗東畑端,478(0),0,1200,芝,曇,重
7.0,1,1,ヒッグスボソン,牡2,55.0,丹内,1:11.0,1/2,6,13.0,34.8,11-12,栗東高橋忠,432(0),0,1200,芝,曇,重
8.0,6,7,コマチチャン,牝2,55.0,荻野琢,1:11.3,1.3/4,5,12.7,36.1,7-8,栗東小椋,474(0),0,1200,芝,曇,重
9.0,3,3,ミルトハッピー,牡2,51.0,★小林美,1:11.7,2.1/2,11,47.6,37.2,1-1,美浦武市,474(0),0,1200,芝,曇,重
10.0,4,4,カレンショー,牡2,55.0,北村友,1:11.7,ハナ,4,8.5,35.9,10-10,栗東安田,426(0),0,1200,芝,曇,重
11.0,7,10,シシリアンフラッグ,牝2,55.0,横山和,1:11.9,1.1/4,10,41.0,35.8,11-10,美浦中川,392(0),0,1200,芝,曇,重
12.0,8,11,マーシャルアン,牡2,53.0,△長浜,1:12.0,クビ,12,67.5,36.9,5-7,美浦大和田,444(0),0,1200,芝,曇,重
1.0,7,8,マンオブザマッチ,牡3,54.0,▲舟山,1:45.1,,2,4.7,37.6,4-6-1-1,栗東高橋忠,486(-2),1,1700,ダート,曇,重
2.0,5,5,ロードスカイブルー,牡3,57.0,横山和,1:45.3,1,3,6.7,37.4,4-2-3-3,美浦和田勇,466(-4),1,1700,ダート,曇,重
3.0,6,7,リュウジンオー,牡3,57.0,武豊,1:45.9,3.1/2,6,8.0,38.3,9-6-2-2,栗東野中,468(+12),1,1700,ダート,曇,重
4.0,1,1,ハイクオリティ,牡3,57.0,佐々木,1:46.1,1,5,7.2,38.0,10-10-5-5,栗東今野,478(+4),0,1700,ダート,曇,重
5.0,6,6,ザハント,牡3,57.0,横山武,1:46.2,1/2,1,2.7,38.4,8-2-3-3,栗東田中克,490(0),0,1700,ダート,曇,重
6.0,4,4,リュウゼツラン,牝3,51.0,★小林美,1:47.2,6,8,29.8,38.9,11-11-9-6,美浦水野,440(-2),0,1700,ダート,曇,重
7.0,3,3,ベレーザフィン,牝3,52.0,▲川端,1:47.2,クビ,10,74.2,39.1,6-6-5-6,栗東前川,426(-2),0,1700,ダート,曇,重
8.0,2,2,サンマルストロング,牡3,54.0,▲古川奈,1:48.4,7,11,137.7,40.0,7-6-10-10,美浦土田,534(0),0,1700,ダート,曇,重
9.0,7,9,エイシンパルサー,牡3,57.0,松岡,1:48.8,2.1/2,7,18.7,40.7,1-1-5-9,美浦田中剛,510(+8),0,1700,ダート,曇,重
10.0,8,11,クロスレート,牡3,57.0,秋山稔,1:48.8,ハナ,9,71.7,40.3,3-2-10-11,栗東羽月,472(+4),0,1700,ダート,曇,重
11.0,8,10,カーヌスティ,牡3,57.0,北村友,1:49.3,2.1/2,4,6.8,41.2,2-2-5-6,美浦蛯名正,492(-2),0,1700,ダート,曇,重
1.0,3,3,ドゥカート,牡3,55.0,鮫島駿,1:47.7,,8,30.7,35.1,11-11-11-4,美浦宮田,472(+4),1,1800,芝,曇,重
2.0,4,4,スピンザブラッド,牡4,58.0,横山和,1:47.7,クビ,10,36.0,35.4,9-9-9-9,美浦萩原,436(0),1,1800,芝,曇,重
3.0,8,13,ブラックジェダイト,牡3,55.0,佐々木,1:48.1,2.1/2,5,13.9,35.8,8-8-9-9,美浦大竹,458(+4),1,1800,芝,曇,重
4.0,2,2,ウインシャーガス,牝3,53.0,北村友,1:48.5,2.1/2,4,9.2,36.5,7-5-5-4,栗東杉山晴,470(-2),0,1800,芝,曇,重
5.0,5,7,ザラタン,牝3,50.0,★小林美,1:48.7,3/4,6,15.5,37.1,2-2-2-2,栗東中竹,434(+2),0,1800,芝,曇,重
6.0,1,1,クモヒトツナイ,牡3,55.0,松岡,1:48.9,1.1/4,2,3.8,37.1,4-3-3-3,美浦堀内,470(-2),0,1800,芝,曇,重
7.0,4,5,ハーエクセレンシー,牝5,56.0,丹内,1:48.9,クビ,7,16.9,37.0,2-3-4-4,美浦大和田,442(+10),0,1800,芝,曇,重
8.0,6,8,シェアホルダーズ,牡4,58.0,斎藤,1:49.0,クビ,13,196.5,36.8,5-5-7-9,美浦松山,480(-6),0,1800,芝,曇,重
9.0,7,11,シホリーン,牝3,53.0,横山武,1:49.0,クビ,1,2.2,36.8,9-9-7-4,美浦武井,448(-6),0,1800,芝,曇,重
10.0,6,9,ゴールドブレス,セ4,58.0,国分恭,1:49.0,アタマ,9,32.0,36.9,5-5-5-4,栗東西園翔,426(-8),0,1800,芝,曇,重
11.0,5,6,レッドシュテルン,牡3,55.0,藤岡佑,1:49.2,1.1/4,3,8.1,37.7,1-1-1-1,栗東中内田,506(+10),0,1800,芝,曇,重
,7,10,ウマピョイ,牝5,53.0,▲上里,,,12,194.1,,,美浦加藤和,452(+4),0,1800,芝,曇,重
,8,12,スティックバイミー,牝4,54.0,△長浜,,,11,75.6,,,美浦伊藤大,448(+2),0,1800,芝,曇,重
1.0,2,2,カルプスペルシュ,牝3,53.0,横山武,1:09.1,,1,1.9,34.6,2-2,栗東石坂,464(0),1,1200,芝,曇,重
2.0,3,3,クインズスピカ,牝4,53.0,▲舟山,1:09.3,1.1/2,3,5.3,34.3,8-9,美浦村田,472(0),1,1200,芝,曇,重
3.0,8,11,ストレイトアスク,牝4,52.0,★小林美,1:09.5,1.1/2,8,29.7,34.6,7-7,栗東藤原,438(+4),1,1200,芝,曇,重
4.0,5,5,ビッグフラワー,牡4,58.0,丹内,1:09.6,クビ,4,13.7,34.2,11-11,美浦加藤征,492(0),0,1200,芝,曇,重
5.0,1,1,スマッシュアウト,牡3,55.0,黛弘人,1:09.6,クビ,5,18.8,34.8,4-5,美浦栗田,442(-2),0,1200,芝,曇,重
6.0,7,8,アッシュバーグ,牝4,56.0,斎藤,1:09.8,1.1/4,6,22.5,34.8,8-7,美浦斎藤誠,520(+4),0,1200,芝,曇,重
7.0,6,6,シルバーダイヤ,牝5,56.0,横山和,1:09.9,クビ,7,27.2,35.4,1-1,美浦小野,466(0),0,1200,芝,曇,重
8.0,8,10,フリントロック,牝5,53.0,▲鷲頭,1:09.9,アタマ,9,63.9,35.2,4-3,美浦菊沢,430(-4),0,1200,芝,曇,重
9.0,7,9,カップッチョ,牡8,55.0,▲川端,1:09.9,クビ,11,164.5,34.8,10-9,美浦南田,486(-4),0,1200,芝,曇,重
10.0,4,4,ボエーム,牡4,58.0,菊沢,1:10.0,3/4,10,69.4,35.2,4-5,美浦石栗,434(-8),0,1200,芝,曇,重
11.0,6,7,カランダッシュ,牝3,53.0,佐々木,1:10.8,5,2,3.5,36.2,3-3,栗東須貝,472(-6),0,1200,芝,曇,重
1.0,7,8,レイピカケ,牝4,56.0,武豊,2:02.2,,5,6.1,34.9,9-8-7-7,栗東野中,458(+4),1,2000,芝,曇,重
2.0,8,10,ウインデイジー,牝4,56.0,丹内,2:02.3,1,1,3.0,35.3,7-6-5-4,栗東宮,456(0),1,2000,芝,曇,重
3.0,5,5,ストラニエーロ,牝3,53.0,横山武,2:02.5,1.1/4,7,12.8,34.9,10-10-10-10,美浦尾関,442(-10),1,2000,芝,曇,重
4.0,4,4,エイトスターズ,牝5,56.0,吉田隼,2:02.7,1.1/4,2,4.8,35.4,6-6-7-7,栗東坂口,476(0),0,2000,芝,曇,重
5.0,1,1,ピリカサンライズ,牝3,53.0,菊沢,2:02.7,クビ,4,5.9,35.6,5-5-5-6,栗東牧浦,438(+10),0,2000,芝,曇,重
6.0,3,3,オンザスクエア,牝3,53.0,横山和,2:02.8,1/2,3,5.8,36.1,1-1-2-1,美浦上原佑,468(+4),0,2000,芝,曇,重
7.0,2,2,オールウェズキズナ,牝4,56.0,佐々木,2:03.0,1.1/4,9,92.2,36.1,3-3-3-4,栗東矢作,452(+2),0,2000,芝,曇,重
8.0,8,9,キューティクローム,牝4,56.0,松岡,2:03.1,クビ,10,101.3,36.2,4-4-3-2,美浦堀内,446(+10),0,2000,芝,曇,重
9.0,6,6,テリオスルル,牝4,56.0,古川吉,2:03.2,3/4,6,10.8,36.5,2-2-1-2,美浦田島,486(+12),0,2000,芝,曇,重
9.0,7,7,モカラルビー,牝4,56.0,黛,2:03.2,3/4,8,53.0,35.9,8-8-7-7,美浦田村,436(+30),0,2000,芝,曇,重
1.0,6,10,バギーウィップ,牡3,55.0,武藤,1:44.3,,1,1.7,37.0,2-2-2-1,美浦萩原,506(+2),1,1700,ダート,曇,重
2.0,8,13,タイセイミッション,セ4,58.0,黛,1:44.5,1,6,20.5,37.1,3-4-2-2,美浦伊藤圭,526(-2),1,1700,ダート,曇,重
3.0,5,8,パフ,牡4,58.0,鮫島駿,1:44.6,3/4,2,5.3,37.1,5-4-4-5,栗東橋口,480(+8),1,1700,ダート,曇,重
4.0,3,4,コスモオピニオン,牡5,58.0,丹内,1:44.7,3/4,10,47.6,36.9,6-6-7-5,美浦黒岩,518(+4),0,1700,ダート,曇,重
5.0,6,9,ワンダーカモン,牡4,58.0,松岡,1:44.7,ハナ,9,35.6,37.1,6-6-4-2,栗東吉村,472(-6),0,1700,ダート,曇,重
6.0,4,5,プラムダンディ,牡4,58.0,吉田隼,1:44.7,ハナ,4,10.8,36.8,9-8-7-8,美浦尾形,450(-10),0,1700,ダート,曇,重
7.0,1,1,グランドセントラル,牡4,58.0,秋山稔,1:44.9,1,3,7.7,37.3,3-2-4-5,栗東北出,478(+12),0,1700,ダート,曇,重
8.0,2,2,フォーワンセルフ,牡6,58.0,古川吉,1:45.2,1.1/2,14,265.0,36.7,12-12-14-12,美浦小手川,522(+4),0,1700,ダート,曇,重
9.0,3,3,グレイスオブゴッド,牝5,56.0,国分恭,1:45.2,ハナ,12,112.1,37.0,11-10-10-9,栗東緒方,480(-8),0,1700,ダート,曇,重
10.0,7,12,プルナチャンドラ,牡4,58.0,横山和,1:45.6,2.1/2,5,16.0,37.4,14-14-10-9,美浦小野,504(-2),0,1700,ダート,曇,重
11.0,7,11,アレクサ,牡5,58.0,斎藤,1:45.7,クビ,7,27.1,37.3,12-13-12-12,美浦斎藤誠,516(+6),0,1700,ダート,曇,重
12.0,8,14,チョメチョメ,牡4,58.0,荻野琢,1:45.7,クビ,13,120.6,37.4,9-10-12-12,美浦松永康,474(-4),0,1700,ダート,曇,重
13.0,4,6,ヒルノデプラーツ,牡6,58.0,佐々木,1:45.8,アタマ,11,82.2,37.8,8-8-9-9,栗東北出,496(0),0,1700,ダート,曇,重
14.0,5,7,タマモヴェナトル,牡5,58.0,菊沢,1:45.9,3/4,8,32.2,38.6,1-1-1-2,美浦菊沢,450(-4),0,1700,ダート,曇,重
1.0,8,14,オードゥメール,牝6,53.0,斎藤,1:08.7,,14,59.6,34.6,2-3,美浦斎藤誠,494(0),1,1200,芝,小雨,重
2.0,4,6,エコロレジーナ,牝5,55.0,菊沢,1:08.9,1,6,18.9,34.7,4-3,美浦菊沢,500(+2),1,1200,芝,小雨,重
3.0,6,11,ソルトクィーン,牝4,53.0,横山武,1:08.9,ハナ,3,6.8,34.2,9-8,栗東武英,446(+4),1,1200,芝,小雨,重
4.0,6,10,ナムラローズマリー,牝4,55.0,武豊,1:09.0,3/4,1,3.3,35.2,1-1,栗東羽月,478(+24),0,1200,芝,小雨,重
5.0,5,9,ソノママソノママ,牝5,53.0,泉谷,1:09.1,クビ,8,22.3,34.3,9-8,栗東奥村豊,446(+6),0,1200,芝,小雨,重
6.0,2,2,ポエットリー,牝4,54.0,鮫島駿,1:09.1,アタマ,4,7.2,33.8,14-14,栗東平田,482(+4),0,1200,芝,小雨,重
7.0,7,13,レオテミス,牝4,55.0,佐々木,1:09.1,ハナ,2,4.2,34.7,5-5,栗東高柳大,500(0),0,1200,芝,小雨,重
8.0,7,12,ルーフ,牝5,53.0,北村友,1:09.1,クビ,10,31.9,34.6,6-5,栗東清水久,504(+22),0,1200,芝,小雨,重
9.0,4,7,エマヌエーレ,牡5,56.0,丹内,1:09.2,クビ,5,9.7,34.4,9-8,栗東平田,514(+12),0,1200,芝,小雨,重
10.0,8,15,マキアージュ,牝6,52.0,小林美,1:09.3,1/2,12,37.3,35.3,2-2,美浦菊川,464(+4),0,1200,芝,小雨,重
11.0,2,3,オーサムストローク,牡4,55.0,藤岡佑,1:09.3,クビ,7,21.1,34.3,12-12,美浦伊藤圭,450(0),0,1200,芝,小雨,重
12.0,3,5,ドーバーホーク,牡5,56.0,吉田隼,1:09.3,クビ,9,22.3,34.0,14-15,美浦清水英,480(-4),0,1200,芝,小雨,重
13.0,3,4,トーセンサンダー,牡6,56.0,松岡正,1:09.4,3/4,11,35.0,34.9,6-5,美浦杉浦,484(-4),0,1200,芝,小雨,重
14.0,1,1,ビルカール,牡5,54.0,武藤,1:09.5,クビ,13,49.3,34.4,13-12,美浦水野,470(-4),0,1200,芝,小雨,重
15.0,5,8,イルクオーレ,セ7,56.0,古川吉,1:10.1,4,15,91.0,35.5,6-8,美浦高橋文,488(-6),0,1200,芝,小雨,重
1.0,7,9,ネクストダンサー,牝3,53.0,横山武,1:45.6,,1,2.9,38.4,3-3-5-4,美浦伊藤圭,484(+4),1,1700,ダート,曇,重
2.0,7,10,ランスノーブル,牝5,56.0,古川吉,1:45.7,クビ,10,24.7,38.0,10-9-11-10,美浦上原博,474(+12),1,1700,ダート,曇,重
3.0,2,2,ケープウィッカム,牝4,56.0,丹内,1:46.0,2,2,5.1,38.9,4-3-4-4,美浦中舘,460(+10),1,1700,ダート,曇,重
4.0,8,11,デルマサクラサク,牝3,53.0,鮫島駿,1:46.1,1/2,8,14.4,39.2,8-8-1-1,栗東牧田,472(+2),0,1700,ダート,曇,重
5.0,3,3,ヒヒーン,牝4,56.0,佐々木,1:46.1,クビ,9,20.7,38.6,9-9-8-7,栗東須貝,480(-4),0,1700,ダート,曇,重
6.0,6,8,プレゼンティーア,牝4,56.0,藤岡佑,1:46.3,1,3,7.5,39.3,2-2-2-2,栗東田中克,488(+18),0,1700,ダート,曇,重
7.0,8,12,リュミナーズ,牝3,53.0,松岡,1:46.5,1.1/2,6,12.5,39.2,6-5-5-4,美浦堀内,444(+4),0,1700,ダート,曇,重
8.0,6,7,ローマンレイク,牝4,56.0,北村友,1:46.7,1.1/4,7,13.0,39.4,7-5-5-7,栗東松永幹,436(+18),0,1700,ダート,曇,重
9.0,1,1,エルバステラ,牝3,50.0,★小林美,1:46.9,1.1/4,4,7.5,38.6,12-12-12-12,美浦高柳瑞,490(+2),0,1700,ダート,曇,重
10.0,5,6,コルヴィル,牝4,56.0,黛,1:46.9,ハナ,5,9.9,39.4,4-5-8-10,美浦柄崎,486(+4),0,1700,ダート,曇,重
11.0,5,5,コムルヴァン,牝4,53.0,▲舟山,1:47.1,1,12,86.9,39.7,11-11-8-7,栗東藤岡,474(+10),0,1700,ダート,曇,重
12.0,4,4,カンバーランド,牝4,56.0,斎藤,1:48.1,6,11,50.6,41.1,1-1-2-2,栗東高橋忠,552(+6),0,1700,ダート,曇,重
